"word","n"
"pcvdoses",2
"peads",2
"peak",2
"people",2
"perexc",2
"peribs",2
"pfal",2
"pfbinax",2
"phhv",2
"pinch",2
"pipe",2
"piso",2
"pitopen",2
"pitslab",2
"place",2
"plasrdt",2
"platelet",2
"plesiomonas",2
"pne",2
"pos",2
"prn",2
"pro",2
"prolapse",2
"pulmonary",2
"purge",2
"pviv",2
"qpcrcat",2
"qpcrdich",2
"qtf",2
"reading",2
"reasdiscont",2
"recommend",2
"redcap",2
"repairs",2
"req",2
"rh",2
"ricefield.within",2
"riv",2
"river.within",2
"rnd",2
"rnosedur",2
"rud",2
"saerdt",2
"saeyes",2
"saliva",2
"salmo",2
"sampid",2
"saturation",2
"scheduled",2
"schistosoma",2
"school",2
"screendate",2
"screening",2
"seasonal",2
"secondprick",2
"secretor",2
"sect",2
"sen",2
"sentinelsite",2
"serum",2
"sexo",2
"six",2
"smal",2
"split",2
"spots",2
"srfdate",2
"srffrstsid",2
"sstunted",2
"stecst1",2
"stecst2",2
"sthroatdur",2
"str",2
"strain",2
"strongy",2
"stunted",2
"stunting",2
"sumapro",2
"sumca",2
"sumcho",2
"sumchole",2
"sumcof",2
"sumcu",2
"sumfams",2
"sumfapu",2
"sumfasat",2
"sumfat",2
"sumfe",2
"sumfib",2
"sumfol",2
"sumgrains",2
"sumk",2
"sumkcal",2
"summfpfe",2
"summfppro",2
"summg",2
"summn",2
"sumna",2
"sumnia",2
"sump",2
"sumpant",2
"sumphytate",2
"sumpro",2
"sumribf",2
"sumroots",2
"sumsucs",2
"sumthi",2
"sumvita",2
"sumvitb12",2
"sumvitb6",2
"sumvitc",2
"sumvitd",2
"sumvite",2
"sumvom",2
"sumzn",2
"suppressant",2
"surveydate",2
"svyweek",2
"svyyear",2
"sweets",2
"symptomdiscriminatorid",2
"symptomgroupid",2
"syptest",2
"system",2
"taluk",2
"tap",2
"tea",2
"timestaff",2
"timestool",2
"to",2
"totalanopheles",2
"tracepos",2
"transfer",2
"trich",2
"trips",2
"tube",2
"tuberculosis",2
"turgor",2
"typical",2
"ucf",2
"underhc",2
"underwt",2
"undrink",2
"uprotein",2
"vagnalbd",2
"veg",2
"verbal",2
"vesikari",2
"vida",2
"vip",2
"viruses",2
"visitcode1",2
"vita",2
"vitamin",2
"vivax",2
"vomdur",2
"w",2
"wardrobe",2
"warm",2
"wasted",2
"wblyta",2
"wealth",2
"wealthindex",2
"weianthro",2
"wfhanthro",2
"who",2
"whom",2
"with",2
"withdrawalreason",2
"work",2
"x30",2
"x31",2
"x68",2
"x69",2
"x71",2
"x8",2
"x9",2
"xray",2
"yesno1",2
"yob",2
"zac",2
"0139",1
"126plate005",1
"12yrs",1
"12yrsother",1
"1a",1
"1b",1
"226plate002",1
"227plate002",1
"2a",1
"2b",1
"32",1
"34",1
"35",1
"3a",1
"3b",1
"3c",1
"4041",1
"4a",1
"4b",1
"4c",1
"5a",1
"5b",1
"7a",1
"a6",1
"abdn30d",1
"abdn7d",1
"abdominal",1
"abdominalpain",1
"abnormal",1
"abr",1
"abrindo",1
"abxbefet",1
"abxbefga",1
"abxbefla",1
"abxbefpf",1
"abxref",1
"abxserum",1
"acceptable",1
"accepted",1
"aches",1
"acidosis",1
"action",1
"actvina",1
"acute",1
"acyclovir",1
"adayep",1
"aden4041",1
"adeno40",1
"adenopan",1
"adequatellins",1
"adj",1
"adjdtpdoses",1
"adjfar",1
"adjhibdoses",1
"adjpcvdoses",1
"adjrar",1
"adjtfr",1
"adjtfrcat",1
"adjzinc",1
"admitdate",1
"admitted",1
"aduration",1
"adv",1
"advsp",1
"aeduration",1
"aeendat",1
"aeout",1
"aepi3",1
"aerelproc",1
"aerepdt",1
"aeresdt",1
"aeser",1
"aeterm",1
"aetoxgr",1
"aganu",1
"agbot",1
"agdef",1
"age5to15",1
"age5to15sleptnet",1
"ageat",1
"ageattimeofvisit",1
"agecategories",1
"agecheck",1
"ageday",1
"agegroup",1
"ageover15",1
"ageover15sleptnet",1
"agestratum",1
"ageunder5",1
"ageunder5sleptnet",1
"agfd",1
"ago",1
"agpval1",1
"agree",1
"agua",1
"aguua",1
"aid",1
"aint3",1
"airbrcov",1
"airbrick",1
"airbrickcat",1
"airbrnum",1
"airbropn",1
"alatrol",1
"alb.l12m.school",1
"alcoholuse",1
"almr",1
"alp",1
"alphathal",1
"alri",1
"altered",1
"alum",1
"ambrox",1
"ambulancecadnumber",1
"amlexanox",1
"amoxycillin",1
"amoxyv",1
"ampiv",1
"analgesic",1
"ancyclo",1
"ancyl",1
"ancylostoma",1
"animalpro",1
"anof10abid",1
"anof10gono",1
"anof10hthid",1
"anof10tubes",1
"anof11morph",1
"anof12morph",1
"anof13morph",1
"anof14morph",1
"anof15morph",1
"anof16morph",1
"anof17morph",1
"anof18morph",1
"anof19morph",1
"anof1abid",1
"anof1hthid",1
"anof20morph",1
"anof21morph",1
"anof22morph",1
"anof23morph",1
"anof24morph",1
"anof2abid",1
"anof2hthid",1
"anof3abid",1
"anof3hthid",1
"anof3tubes",1
"anof4abid",1
"anof4hthid",1
"anof4tubes",1
"anof5abid",1
"anof5hthid",1
"anof5tubes",1
"anof6abid",1
"anof6gono",1
"anof6hthid",1
"anof6tubes",1
"anof7abid",1
"anof7gono",1
"anof7hthid",1
"anof7tubes",1
"anof8abid",1
"anof8gono",1
"anof8hthid",1
"anof8tubes",1
"anof9abid",1
"anof9gono",1
"anof9hthid",1
"anof9tubes",1
"anointa",1
"anointb",1
"anointc",1
"anom1id",1
"anom2id",1
"anorexgrade",1
"anorexia",1
"anosinst",1
"answered",1
"antacid",1
"antb",1
"antb1",1
"antb2",1
"antbi",1
"anthroweek",1
"anthroyear",1
"antimaladmin",1
"antimalarial1",1
"antimalarialcat",1
"antimalv",1
"anum3",1
"anxious",1
"anybf",1
"anyc14",1
"anyc14s1",1
"anyc14s2",1
"anyc14s3",1
"anyc52",1
"anyc52s1",1
"anyc52s2",1
"anyc52s3",1
"anyhb",1
"anyitncol",1
"anymalaria",1
"anyoocysts",1
"anyq52",1
"anyq52s1",1
"anyq52s2",1
"anyq52s3",1
"anyspec",1
"anyst",1
"anyunder5",1
"apainduration",1
"apet30d",1
"apet7d",1
"appetite",1
"aprev3",1
"apsol",1
"apw",1
"aq",1
"aquagu",1
"aquaphen",1
"aquatab",1
"ar",1
"ara",1
"arabiensis",1
"archive1",1
"archive2",1
"archive3",1
"archivesample",1
"arco",1
"ards",1
"areate",1
"areatotal",1
"ari",1
"armarios",1
"artr30d",1
"artr7d",1
"as",1
"asexpf1",1
"ash",1
"asmabron",1
"asprooms",1
"astct",1
"asymptomatic",1
"ativmata",1
"attritioncase",1
"awake",1
"azithv",1
"azythromycin",1
"b1",1
"b12",1
"b21",1
"b22",1
"b23",1
"b3",1
"b4",1
"baby",1
"back",1
"basin",1
"basu",1
"basuotr",1
"bazr",1
"bcgdosen",1
"bcgnbefbl",1
"bcycl",1
"bdfaerotype",1
"bdfcampyelisa",1
"bdfcampytype",1
"bdfcbcult",1
"bdfcultper",1
"bdfecolidetect",1
"bdfecolipcr",1
"bdfsalmtype",1
"bdfshigtype",1
"bdftesting",1
"bdfvibtype",1
"begbf",1
"begbfcaf",1
"beh",1
"belli",1
"bench",1
"benzoic",1
"best",1
"betson",1
"bfduration",1
"bfh",1
"bhomi",1
"bicarbonate",1
"bicarbonates",1
"biciclet",1
"birthord",1
"bl",1
"blamed",1
"bllconc",1
"bodr",1
"bodyache",1
"boil",1
"bovinos",1
"boydii",1
"bpl",1
"breastmilk",1
"breathing",1
"breeding",1
"breedingn",1
"brefeed",1
"brthdat",1
"bruise2",1
"bruise2d",1
"bruise7",1
"bruise7d",1
"bscat",1
"bsdone1",1
"bsreading",1
"bsresults",1
"bsto",1
"burmsil",1
"bushes",1
"butapen",1
"c404",1
"c405",1
"c406",1
"c408",1
"c409",1
"c410",1
"c411",1
"c412",1
"c413",1
"c414",1
"c415",1
"c416",1
"c418",1
"c419",1
"c420",1
"cabras",1
"cachorro",1
"cafbegbf",1
"cafcolo",1
"cafprel",1
"cage",1
"cal",1
"cala30d",1
"cala7d",1
"calamine",1
"calcium",1
"call",1
"callerterminatedcall",1
"cam1abdt",1
"cam1abtm",1
"cammos",1
"cantil",1
"cantip",1
"cap",1
"capil",1
"caregiver",1
"careoutside",1
"careseek",1
"carro",1
"caryblair",1
"casecontrol",1
"caseno",1
"caseref",1
"category",1
"cause",1
"cause1",1
"cause2",1
"cause3",1
"cavalos",1
"cblood",1
"cblood2",1
"cbubccol",1
"cbubcdt",1
"cbubctm",1
"cbuedta1",1
"cbuedta2",1
"cbunpsst",1
"cbunpsvt",1
"cbunvdt",1
"cbunvtm",1
"cbuops",1
"cbuplain",1
"cbupldt",1
"cbuucol",1
"cbuurdt",1
"cbuutm",1
"ccg",1
"ccgofcurrentlocationpostcode",1
"ccgofhomepostcode",1
"cd36t188g",1
"cdate1",1
"cdcafeba",1
"cdcanhfa",1
"cdcanuna",1
"cdcastha",1
"cdcbiasa",1
"cdcbrona",1
"cdccella",1
"cdccerea",1
"cdccoaba",1
"cdccohda",1
"cdcdiara",1
"cdcdisdt",1
"cdcdysea",1
"cdcempya",1
"cdcepila",1
"cdcfaila",1
"cdcfebra",1
"cdcgasta",1
"cdchelma",1
"cdchiva",1
"cdcimmua",1
"cdclrtia",1
"cdcmalaa",1
"cdcmalna",1
"cdcmenia",1
"cdcmucoa",1
"cdcneona",1
"cdcodbsp",1
"cdcoebsp",1
"cdcofbsp",1
"cdcostea",1
"cdcothaa",1
"cdcotita",1
"cdcpcppa",1
"cdcpneaa",1
"cdcpnexa",1
"cdcpoisa",1
"cdcprema",1
"cdcprota",1
"cdcpulma",1
"cdcseaea",1
"cdcseara",1
"cdcsicaa",1
"cdcsicda",1
"cdcskina",1
"cdcstatu",1
"cdcurina",1
"cdcurtia",1
"cduration",1
"ceclam",1
"ceevit",1
"cefa30d",1
"cefa7d",1
"cefixime",1
"cefodoxime",1
"ceftriaxone",1
"ceftv",1
"celective",1
"celsius",1
"cem",1
"cement",1
"centre",1
"cepa",1
"cepav",1
"cephla",1
"cephradin",1
"cer",1
"cerebral",1
"certeza",1
"cetrizine",1
"cfai",1
"cfuairtp24",1
"cfuairtp48",1
"cfumvent",1
"cfuoxtgn24",1
"cfuoxtgn48",1
"cfuplsox24",1
"cfuplsox48",1
"cfuvisdt24",1
"cfuvisdt48",1
"chancho",1
"chem",1
"chikungunya",1
"childbearing",1
"childbirth",1
"childdeath",1
"childrn",1
"childtype",1
"chldcare",1
"chldrn",1
"chlorpheniramine",1
"chlorv",1
"chodosen",1
"chxadm",1
"chxadmp",1
"chxcou",1
"chxdia",1
"chxdiabl",1
"chxdif",1
"chxear",1
"chxfeed",1
"chxfev",1
"chxmeas",1
"chxmed",1
"chxotasp",1
"chxotbsp",1
"chxproph",1
"chxrun",1
"chxrund",1
"chxvom",1
"chxwhz",1
"chxwhzd",1
"chxwhzdx",1
"cidainta",1
"cidaintb",1
"cidaintc",1
"ciprofloxacin",1
"ciprov",1
"cisaddis",1
"cisettas",1
"cisfisc",1
"cisgasas",1
"ck",1
"ckpl",1
"cl",1
"claladt",1
"clalatm",1
"clay",1
"clean",1
"clin",1
"clinical.status",1
"clinicalmalaria",1
"clive",1
"cloramphenical",1
"clothes",1
"clotrimazole",1
"cmcategory",1
"cmdosfrq",1
"cmdosu",1
"cmdstxt",1
"cmendat",1
"cmindc",1
"cmongo",1
"cmrdthdt",1
"cmrlocat",1
"cmroute",1
"cmtrt",1
"cmvreslt",1
"cnbeprev",1
"cob",1
"cobedta",1
"coccar",1
"cocelec",1
"cocgas",1
"coci",1
"cockero",1
"code1",1
"code2",1
"code3",1
"cogcmp",1
"cograw",1
"cogscale",1
"cohort",1
"col",1
"cold",1
"collected",1
"collectiondate",1
"collectionmonthyear",1
"collections",1
"com",1
"combus",1
"comotr1",1
"comotr2",1
"comotr3",1
"comotr4",1
"comp11",1
"comperon",1
"completestudy",1
"complicatedmalaria",1
"comply",1
"compound",1
"comun",1
"comunidad",1
"con",1
"conc.ala",1
"conc.mpo",1
"conc.neo",1
"conejo",1
"conf",1
"confirmedslideresults",1
"congeladora",1
"congenitalmaldich",1
"conmedduration",1
"cons",1
"cons30d",1
"cons7d",1
"consciousness",1
"consens",1
"contactomalaria",1
"containcov",1
"contam",1
"contract",1
"cortentr",1
"cost",1
"cotrimazole",1
"cotrimoxasole",1
"cotrv",1
"coughae",1
"cover",1
"cpeclam",1
"cpox",1
"cpoxdosen",1
"cq",1
"crack",1
"crmc",1
"crowding",1
"crowdingcol",1
"crying",1
"crypct",1
"cryptospor",1
"csaasthm",1
"csaaudwh",1
"csabarkc",1
"csabronc",1
"csabrrsv",1
"csaddela",1
"csadpbre",1
"csadx1sp",1
"csadx2sp",1
"csadx3sp",1
"csaextb",1
"csagrunt",1
"csahr",1
"csamalar",1
"csamaln",1
"csameasl",1
"csamenin",1
"csanflar",1
"csaot1dx",1
"csaot2dx",1
"csaot3dx",1
"csaparaf",1
"csapeded",1
"csapultb",1
"csascell",1
"csasevan",1
"csastrid",1
"csastrq",1
"csdysto",1
"csfarmci",1
"csffudt",1
"csfhele",1
"csfweigh",1
"cspontan",1
"csumaep",1
"csumalrinew",1
"csumdiar",1
"csumep",1
"csumsurv",1
"ctr",1
"ctrl",1
"cuacom",1
"cuardor",1
"culdur",1
"culex1",1
"culex2",1
"culex3",1
"cumalri",1
"cumepisd",1
"cumexc",1
"cumnobf",1
"cumparta",1
"cumpreda",1
"currently",1
"currmed1",1
"currmed2",1
"currmed3",1
"currmed4",1
"cxr",1
"cxrdt",1
"cxrfin",1
"cxrfincat",1
"d3plus2d",1
"d3plus7d",1
"da",1
"dadagri",1
"dadeduy",1
"dairyrun",1
"dalri",1
"dam.within",1
"datagota",1
"datanasc2",1
"datasheet",1
"datasource",1
"datedis",1
"datedisch",1
"dateofdeath",1
"datespray",1
"daysago",1
"daysbirth",1
"dayssinceenrollment",1
"dblood2d",1
"dblood7d",1
"dbp",1
"dcdecod",1
"dd",1
"ddiar",1
"dduration",1
"deadmosq",1
"deathdate",1
"decid",1
"decons",1
"dedt",1
"deg",1
"dehydsc",1
"deindt",1
"delst",1
"depart",1
"departure",1
"depi3",1
"deptemp",1
"desloc30d",1
"desloc6d",1
"desloratadine",1
"desrazon",1
"detect",1
"deworm",1
"dewormdosen",1
"dewormnbefbl",1
"dewt",1
"dexamethasone",1
"dez",1
"dgla",1
"dha",1
"diabetes",1
"diadursc",1
"diag3",1
"diag4",1
"diag5",1
"diag6",1
"diag7",1
"diagnosis",1
"diagnosis2",1
"diagnosis3",1
"diagnosis4",1
"diagnosis5",1
"diagnosis6",1
"diagnosis7",1
"diagnosis8",1
"diagnossp",1
"diagnostic",1
"dialysis",1
"diar2d",1
"diar30d",1
"diarr2",1
"diarr7",1
"diarrea",1
"diasperm",1
"diasseml",1
"diassemp",1
"diazepam",1
"dich",1
"dietindex05mon",1
"dietindex68mon",1
"diffsleep",1
"dint3",1
"disability",1
"disch",1
"dischargedate",1
"discparity",1
"discparity1",1
"discparity2",1
"discparity3",1
"disease",1
"dispositioncode",1
"distance",1
"dizziness",1
"djointpains",1
"dloose2d",1
"dloose7d",1
"dltyp",1
"dmal",1
"dna",1
"dnaext",1
"dnomdf",1
"dnomdfnrv",1
"dnum3",1
"doctor",1
"dod",1
"dolorabdominal",1
"dolordecabeza",1
"dolordeespalda",1
"dom2ct",1
"dom2mud",1
"dom3ct",1
"dom3mud",1
"done",1
"dormejan",1
"dormerio",1
"dose1",1
"doses",1
"dow",1
"dow2nd",1
"dpa",1
"dpa6",1
"dptdosen",1
"drain",1
"drh2wks",1
"drno",1
"drop730",1
"dropage",1
"dsdtc",1
"dssid",1
"dsterm",1
"dstoolnumber",1
"dta",1
"dtentr",1
"dtentrev",1
"dthdat",1
"dtmal1c",1
"dtmal1p",1
"dtmal2p",1
"dtmal3p",1
"dtpfullvaxall",1
"dtrash",1
"dtrashm",1
"dtxd",1
"dtyre",1
"dtyrem",1
"duffy",1
"dug",1
"durationhr",1
"durationmin",1
"durdays",1
"durviaje1",1
"durviaje2",1
"durviaje3",1
"durviaje4",1
"dvd",1
"dwelling",1
"dwkr",1
"dwonrv",1
"dx10code",1
"dx11code",1
"dx12code",1
"dx13code",1
"dx14code",1
"dx15code",1
"dx1code",1
"dx2code",1
"dx3code",1
"dx4code",1
"dx5code",1
"dx6code",1
"dx7code",1
"dx8code",1
"dx9code",1
"dycyclovarine",1
"dysent",1
"dysent1",1
"dysentery",1
"dysuria",1
"eaecag",1
"eaecar",1
"easting",1
"eavescov",1
"eavesdich",1
"eavesopn",1
"ecpecolipcr",1
"ecptesting",1
"eda",1
"edad",1
"eduid",1
"efa",1
"efa1",1
"ehec",1
"ehisct",1
"ehisto",1
"eic9",1
"el",1
"ela",1
"elccentr",1
"elcfeed",1
"elchead",1
"elclcwbd",1
"elclcwi",1
"elcreqbd",1
"elcvom",1
"elcvspn",1
"elcwhz",1
"elcwhzbd",1
"eleadmdt",1
"electirc",1
"electrok",1
"eligible",1
"elimrem",1
"elimverm",1
"elisa",1
"else",1
"elsill",1
"eltorclass",1
"emp",1
"enddate",1
"endmetabcmnt",1
"endt",1
"endtime",1
"energy",1
"enfa",1
"enjoymnt",1
"enlarged",1
"enrolage",1
"enrollmon",1
"enrollperiod",1
"enrollyr",1
"enrolstatus",1
"enrptclver",1
"entrb",1
"entrydiar",1
"eotaxin",1
"epa",1
"epdscore",1
"epidays",1
"epiexlbf",1
"epinum",1
"episevrt",1
"epistool",1
"erythromycin",1
"erythv",1
"escalofrios",1
"eso",1
"especieu",1
"espingar",1
"esr",1
"estado1an",1
"estado2an",1
"estado3an",1
"estado4an",1
"estado5an",1
"estaemtr",1
"estciv",1
"et",1
"ethinicity",1
"ethnicid",1
"ethnicitycode",1
"ethoth",1
"ett",1
"everbreastfed",1
"examefis",1
"exch",1
"excre",1
"excreta",1
"excrun",1
"exitdiar",1
"exlbf1",1
"exopv",1
"exp1rdt",1
"f104bay",1
"f104bld",1
"f104bydt",1
"f104cdt",1
"f104dt",1
"f104edp",1
"f104epdt",1
"f104et",1
"f104fcdt",1
"f104fci",1
"f104ml",1
"f104pr",1
"f104q",1
"f104rvdt",1
"f104rvn",1
"f104slv",1
"f104st",1
"f104stl",1
"f104ur",1
"f104vn",1
"f10dt",1
"f10opv",1
"f10pv",1
"f10rt",1
"f10stl",1
"f10vn",1
"f14dt",1
"f14opv",1
"f14pv",1
"f14vn",1
"f17dt",1
"f17rt",1
"f17vn",1
"f18bld",1
"f18dt",1
"f18stl",1
"f18vn",1
"f39dt",1
"f39ipv",1
"f39opv",1
"f39stl",1
"f39vn",1
"f40bld",1
"f40dt",1
"f40et",1
"f40ml",1
"f40ms",1
"f40pr",1
"f40q",1
"f40rub",1
"f40st",1
"f40stl",1
"f40ur",1
"f40va",1
"f40vn",1
"f52dt",1
"f52opv",1
"f52vn",1
"f53bld",1
"f53dt",1
"f53slv",1
"f53stl",1
"f53vn",1
"f6bcg",1
"f6bld",1
"f6dt",1
"f6opv",1
"f6pv",1
"f6stl",1
"f6vn",1
"fahrenheit",1
"fam",1
"fammal",1
"fanbaydt",1
"fanbayl",1
"fancidt",1
"fandt",1
"fanfci",1
"fanms",1
"fanstl",1
"fanvn",1
"farval1",1
"farval2",1
"farvalmean",1
"fast",1
"fatigue",1
"fcitotscr",1
"fduration",1
"febr30d",1
"febr7d",1
"fedanoph1",1
"fedanoph2",1
"fedanoph3",1
"fedfunes",1
"fedfunes1",1
"fedfunes2",1
"fedfunes3",1
"fedgamb",1
"fedgamb1",1
"fedgamb2",1
"fedgamb3",1
"fedu",1
"feedingmethod",1
"female",1
"femotherano",1
"ferritin",1
"feversc",1
"feverst",1
"fexiphenadine",1
"fezes",1
"fgf",1
"fha",1
"fiebre",1
"filed",1
"filtro",1
"finaldxcode",1
"finalres",1
"finalsp",1
"finfl",1
"fingerstick",1
"firstid",1
"firstlanguage",1
"firststool",1
"flacol",1
"flagv",1
"flesh",1
"flmdt",1
"flmet",1
"flmhct",1
"flmml",1
"flmpr",1
"flmq",1
"flmriga",1
"flmst",1
"flmstl",1
"flmur",1
"flmvn",1
"flood",1
"floormat",1
"floortype",1
"flor",1
"flucloxacillin",1
"fluconazole",1
"fludosen",1
"flush",1
"fmduration",1
"fmotoraw",1
"fmotoscal",1
"focc",1
"fooddrink",1
"forest",1
"forestm",1
"fracode",1
"fraq30d",1
"fraq7d",1
"frcdate",1
"free7",1
"freechl",1
"frepagl",1
"frepagp",1
"from.where.call.was.made",1
"frotis",1
"frqdate",1
"fseabank",1
"fseachair2",1
"fseamatt",1
"fsearef",1
"fseatab",1
"fseatv",1
"fsecloc2",1
"fsedate",1
"fsefloor",1
"fseincome",1
"fsemed",1
"fsemed2",1
"fseroof",1
"fseroom1",1
"fsesleep",1
"fsetoiletmod",1
"fsewall",1
"fsewdrink",1
"fsqdate",1
"fsqfday",1
"fsqfdislike",1
"fsqfdiv",1
"fsqffew",1
"fsqfhung",1
"fsqflim",1
"fsqfnofood",1
"fsqfshort",1
"fsqfsmall",1
"ftar30d",1
"ftar7d",1
"fueagu",1
"fuelmat",1
"fumi",1
"funestus",1
"funesunableassess",1
"fungi",1
"fungidal",1
"fvfadenoelisa",1
"fvfadenoresult",1
"fvfastroelisa",1
"fvfastroresult",1
"fvfrotaelisa",1
"fvfrotaresult",1
"fvftesting",1
"g.dl",1
"g.ml",1
"g10",1
"ga",1
"gaarm",1
"gabrest",1
"gadt",1
"gaega",1
"gaeye",1
"gagenf",1
"gagenm",1
"gaheel",1
"galanu",1
"galinhas",1
"gallina",1
"gallos",1
"gambia",1
"gambiae",1
"gambiaess",1
"gambiaeunableassess",1
"gamdich",1
"game1",1
"game2",1
"game3",1
"gamete1",1
"gametoci",1
"gametocyte",1
"gametocytemia",1
"gametocytes1",1
"gaplan",1
"gapop",1
"gapos",1
"garden",1
"gardenm",1
"gas",1
"gascor",1
"gascrf",1
"gaskin",1
"gasqrw",1
"gdh",1
"gems1a",1
"gemsdef",1
"gemsep",1
"gen",1
"genotype",1
"gentamycine",1
"gentamycinr",1
"gentin",1
"gentv",1
"gerador",1
"gestage",1
"gestante",1
"gettop",1
"gg",1
"giact",1
"gla",1
"glucose",1
"glycerine",1
"glycerol",1
"gmotoraw",1
"gmotoscal",1
"gotagruesa",1
"gotares",1
"govfluidv",1
"gpd",1
"grainroot",1
"grau",1
"gravidanoph1",1
"gravidanoph2",1
"gravidanoph3",1
"gravidfenes1",1
"gravidfenes2",1
"gravidfenes3",1
"gravidfunes",1
"gravidgamb",1
"gravidgambie",1
"gravidgambie1",1
"gravidgambie2",1
"gravidgambie3",1
"group",1
"gunableassess1",1
"gunableassess2",1
"gunableassess3",1
"haemastix",1
"hansenia",1
"have",1
"hazr",1
"hbs",1
"hcv",1
"hduration",1
"headcir",1
"headhhagecat",1
"healr",1
"healthctr",1
"hemastix",1
"hematocrit.pcv",1
"hemog",1
"hemoglobinurea",1
"hepatite",1
"hepatitis",1
"hepb",1
"hepbdosen",1
"herbal",1
"hfias",1
"hgb",1
"hght",1
"hhbooks",1
"hhcase",1
"hhfd",1
"hhgender",1
"hhloor",1
"hhmagzin",1
"hhmealsdich",1
"hhqdate",1
"hhstatus",1
"hibdosen",1
"highagp",1
"highbll",1
"highcost",1
"hiperten",1
"hipo30d",1
"hipo7d",1
"hkwrm",1
"hlthctr1",1
"hlthctr2",1
"hlthctr3",1
"hlthpost",1
"hmem",1
"hole",1
"home.postcode",1
"homefluid",1
"homemade",1
"horadorm",1
"horaleva",1
"hordial",1
"hordiap",1
"hospctr1",1
"hospctr2",1
"hospctr3",1
"hospdied",1
"hospitalized",1
"housecode",1
"housemat",1
"hown",1
"hrbanho1",1
"hrbanho2",1
"htable",1
"htcm",1
"humfeces",1
"humfecesch",1
"hwanu",1
"hwbot",1
"hwdef",1
"hweat",1
"hwfd",1
"hwkit",1
"hwkitsoap",1
"hwkitwat",1
"hwlat",1
"hwlatsoap",1
"hwlatwat",1
"hwss",1
"hwsw",1
"hwsws",1
"hydroxychloroquine.serum.concentration",1
"hydroxyzine",1
"hyperlactataemia",1
"hyperparasitemia",1
"hypoglycemia",1
"hypox",1
"iarcat",1
"iarconc",1
"ibruprofen",1
"icemr",1
"icte30d",1
"icte7d",1
"idade",1
"idadeno",1
"if",1
"ifno",1
"il15",1
"il1ra",1
"il9",1
"immuno",1
"impairment",1
"imprmo",1
"inabaogawa",1
"inc",1
"incat",1
"incidentmalaria",1
"inco",1
"indoor",1
"infect",1
"iniciotr",1
"inisint",1
"init",1
"injury",1
"inpatient",1
"instruc",1
"instrucao",1
"internad",1
"intfld",1
"introcomp",1
"intubation",1
"ip10",1
"ipv",1
"ipvdosen",1
"ipvnbefbl",1
"iron1",1
"iron1a",1
"iron2",1
"iron2a",1
"iron3",1
"iron3a",1
"iron4",1
"iron4a",1
"isga",1
"island",1
"ivfluid",1
"ivv",1
"jan",1
"jatevema",1
"jaundicec",1
"jduration",1
"je",1
"jedosen",1
"jointpains",1
"jul",1
"jun",1
"ketakonazole",1
"ketotifen",1
"kidney",1
"kkschool",1
"konakion",1
"laainhzn",1
"laasptyp",1
"labalgorithm",1
"labeled",1
"labtest",1
"lacexc",1
"lack",1
"lact",1
"lactulose",1
"ladle",1
"laexpraw",1
"laexpscal",1
"lamp",1
"landacre",1
"langcmp",1
"langscal",1
"larcraw",1
"larcscal",1
"larvicide",1
"lastdate",1
"lastdiar",1
"lastnight",1
"lasttimes",1
"latfeces",1
"latown",1
"latseal",1
"latslab",1
"lau",1
"laugh",1
"lazminus2",1
"lazminus3",1
"lbp1",1
"lbp2",1
"lbp3",1
"lbp4",1
"lbp5",1
"lbp6",1
"lbp7",1
"lbperf1",1
"lbperf2",1
"lbperf3",1
"lbperf4",1
"lbperf5",1
"lbperf6",1
"lbperf7",1
"lbtim",1
"lbuts",1
"lbwdich",1
"lc",1
"lcdial1",1
"lcdial2",1
"lcdial3",1
"lcdial4",1
"lcdial5",1
"lcdial6",1
"lcdial7",1
"lcontra1",1
"lcontra2",1
"lcontra3",1
"lcontra4",1
"lcontra5",1
"lcontra6",1
"lcontra7",1
"ldate1",1
"ldate2",1
"ldate3",1
"ldate4",1
"ldate5",1
"ldate6",1
"ldate7",1
"ldhead1",1
"ldhead2",1
"ldhead3",1
"ldhead4",1
"ldhead5",1
"ldhead6",1
"ldhead7",1
"leaking",1
"leave",1
"left",1
"leishman",1
"lep",1
"lepto",1
"lethargy",1
"letype",1
"leukocytosis",1
"leukopenia",1
"levels",1
"levosulbutamol",1
"lexcret",1
"lfheart1",1
"lfheart2",1
"lfheart3",1
"lfheart4",1
"lfheart5",1
"lfheart6",1
"lfheart7",1
"lgdate1",1
"lh",1
"lhrate1",1
"lhrate2",1
"lhrate3",1
"lhrate4",1
"lhrate5",1
"lhrate6",1
"lhrate7",1
"licdoc",1
"licuadora",1
"lig",1
"lima",1
"limbs",1
"lintake",1
"list",1
"lixo",1
"lla",1
"llinsperperson",1
"lmday",1
"lmdoc",1
"lmemb1",1
"lmemb2",1
"lmemb3",1
"lmemb4",1
"lmemb5",1
"lmemb6",1
"lmemb7",1
"lmwk",1
"lnconc.ala",1
"lnconc.mpo",1
"lnconc.neo",1
"lnsp",1
"localban",1
"localnas",1
"localout",1
"lococupa",1
"lococupb",1
"loedema1",1
"loedema2",1
"loedema3",1
"loedema4",1
"loedema5",1
"loedema6",1
"loedema7",1
"log2mea",1
"log2per",1
"log2pol1n",1
"log2pol2n",1
"log2pol3n",1
"log2poligg",1
"log2rotaa",1
"log2rotag",1
"log2tet",1
"logs18s1c",1
"logs18s2c",1
"logs18s3c",1
"lomb30d",1
