word,n
metapneumonoviruses,8
mony,8
morning,8
mumps,8
musccmnt,8
mwezi,8
myeloperoxidase,8
near,8
neopterin,8
nmol,8
noncolonizer,8
notes,8
oralite,8
paid,8
pathways,8
percentile,8
pfcx,8
plastic,8
plate,8
pour,8
praziquantel,8
prevways,8
priority,8
propane,8
protect,8
pylori,8
pyogenes,8
q5,8
rainwater,8
reflects,8
region,8
result_a,8
result_b,8
rotarix,8
rrt,8
rudimentary,8
rupture,8
s.mansoni,8
sampletype,8
sand,8
sang,8
sav,8
scales,8
schedule,8
schistosomiasis,8
screening,8
se,8
semigravid,8
separate,8
serotyping,8
shallow,8
shiga,8
skindermcmnt,8
skindermongoing,8
sl,8
smartphone,8
sore,8
south,8
specblsmear,8
specpcr,8
spp,8
squared,8
stages,8
stunted,8
stunting,8
stutzeri,8
subjective,8
sumpath,8
sumpathg,8
sumvirus,8
sure,8
tab,8
thatched,8
theradm,8
thr,8
transferrin,8
traps,8
traveling,8
treatpsp,8
trtobs,8
turgor,8
university,8
upon,8
view,8
vomited,8
want,8
weather,8
went,8
wheeze,8
yy,8
0.1,7
1.1.1,7
1.4,7
120,7
126plate038,7
126plate093,7
1a,7
1d,7
1e,7
226plate006,7
226plate044,7
227plate499,7
24m,7
2d,7
34,7
44,7
4c,7
6.3,7
80,7
9.9,7
abbott,7
accounting,7
aepec,7
agecat,7
agregattibacter,7
äî,7
antitrypsin,7
anus,7
anyvir,7
appropriate,7
archived,7
arthritis,7
ate,7
aunt,7
avf,7
bamboo,7
bankacco,7
bayley,7
bg,7
bilirubin,7
bio,7
birthdate,7
blastocystis,7
bpm,7
brick,7
burkholderia,7
c19,7
c23,7
call,7
cardiocmnt,7
castanheira,7
categorized,7
chik,7
chouki,7
clean,7
cohort,7
collections,7
colony,7
combined,7
committee,7
consideration,7
corynebacterium,7
cot,7
crf8,7
cutoff,7
cx,7
daytime,7
delta,7
derive,7
differ,7
digit,7
dispose,7
dividing,7
dizziness,7
dosage,7
dprev3,7
e.g,7
earn,7
ehec,7
enana,7
entire,7
ett,7
evaluation,7
evening,7
everyone,7
expen,7
f06,7
f43,7
february,7
few,7
filled,7
flexion,7
forest,7
fvf,7
g3,7
g4,7
g8,7
gamma,7
gdh,7
genitourinary,7
glucose,7
glycoprotein,7
goianos,7
grandfather,7
half,7
herbal,7
hfias,7
him,7
hosptrt,7
hspctr1,7
hspctr2,7
hspctr3,7
hydrophila,7
ifng,7
incorporating,7
inform,7
january,7
khat,7
kingella,7
lacx,7
large,7
lead,7
lethrgy,7
lifetime,7
lighting,7
locality,7
looked,7
malarial,7
march,7
mboat,7
meats,7
methods,7
mia,7
mid,7
mip1b,7
mob,7
mortality,7
nature,7
ngati,7
nomboat,7
noro,7
nutr,7
off,7
op,7
optical,7
others,7
othr1,7
outdoor,7
ovale,7
participant’s,7
pef,7
perform,7
pig,7
places,7
play,7
posters,7
products,7
proteus,7
purge,7
q6,7
q9,7
rain,7
real,7
refuse,7
repellant,7
scale.log2,7
scores,7
selling,7
semi,7
septic,7
sh,7
shared,7
slow,7
soon,7
standing,7
stay,7
stenotrophomonas,7
sth,7
stp,7
stridor,7
studies,7
sunkeyes,7
supplement,7
supplementation,7
surface,7
sweating,7
team,7
therefore,7
toys,7
treatt,7
tz,7
unless,7
upd1,7
urban,7
vendor,7
viginal,7
vip,7
vr,7
vsorres,7
vtm,7
wangothawu,7
wasting,7
yogurt,7
yr,7
zaka,7
zero,7
zwfl,7
_whz,6
0.000001,6
1.14,6
126plate001,6
14d,6
1634,6
17a,6
2,6
2.4,6
2.5,6
200,6
24h,6
250,6
28396264,6
32.9,6
37,6
39,6
42,6
6.4,6
6.6,6
6.9,6
6c,6
7b,6
9.999,6
90th,6
91,6
999,6
according,6
afternoon,6
ag,6
agent,6
ageyrs,6
agland,6
ahwker,6
ali,6
allowing,6
altitude,6
alumb,6
am,6
amchwker,6
amox,6
anachoka,6
anginosus,6
anypath,6
appliance,6
arrangement,6
asthma,6
atric,6
atypicalepec,6
ave,6
bacteroides,6
bactrim,6
baso,6
basop,6
baumannii,6
bcoli,6
bieneusi,6
biologic,6
boydii,6
breastfeed,6
bronchodilator,6
bruising,6
burn,6
bwanji,6
c20,6
c22,6
ca,6
calcoaceticus,6
calories,6
carbohydrates,6
cepacia,6
challenge,6
cheese,6
child’s,6
childid,6
childs,6
chlor,6
cmes,6
coffee,6
cognitive,6
coliform,6
commonly,6
communitywide,6
compliant,6
component,6
compoundid,6
congenital,6
congestion,6
consistently,6
converted,6
convulsion,6
cord,6
cover,6
cpttubesize,6
create,6
crem,6
crf03,6
csf,6
culex,6
defecating,6
definitely,6
depression,6
derm,6
descrip,6
detect,6
developed,6
development,6
dhfcty,6
diagnoses,6
dinner,6
discarded,6
dmarkt,6
doing,6
dolls,6
dqa1,6
dqb1,6
drank,6
drawn,6
drb1,6
e38,6
eclampsia,6
edinburgh,6
egf,6
elbow,6
electric,6
emotional,6
employed,6
enteroinvasive,6
eosino,6
eosinop,6
epidermidis,6
epithelial,6
everm,6
everything,6
evidence,6
ex1,6
ex2,6
ex3,6
existing,6
experience,6
exterior,6
extra,6
f10,6
f42.1,6
f42.2,6
f42.3,6
f42.4,6
f42.5,6
f42.6,6
f42.7,6
f42.8,6
f42.9,6
f9,6
fac,6
fansidar,6
fc,6
fewer,6
film,6
fl,6
fluorescens,6
forms,6
freundii,6
fta,6
fueltype,6
fv,6
g51,6
gpspray,6
granulocyte,6
ground,6
haemolytic,6
haemolyticus,6
hdim,6
hematological,6
hemolytic,6
hhmeals,6
hhnumt,6
hhnumtcat,6
hhpsf,6
hhrooms,6
hhspaces,6
hole,6
holiday,6
ht1,6
ht2,6
ht3,6
ibut,6
injection,6
interventions,6
intestinalis,6
investigating,6
isos,6
junior,6
kcal,6
krusei,6
lac,6
larger,6
lasttime,6
linolenic,6
lymphatic,6
lympho,6
lymphocyte,6
lymphop,6
machine,6
macr,6
malaise,6
maltophilia,6
man,6
marcescens,6
masikito,6
mbi,6
measurements,6
metapneumovirus,6
mfu,6
microtainer,6
milleri,6
mirabilis,6
mmewalls,6
mmfloor,6
mmroof,6
monop,6
morexella,6
moving,6
mthfcty,6
muaz,6
multi2,6
multiplex,6
municipality,6
muscle,6
mwa,6
mwanu,6
nalid,6
needs,6
neurocmnt,6
neurological,6
neutro,6
neutrop,6
newspaper,6
nps,6
nrg,6
nthawi,6
numaland,6
numalandcat,6
nurse,6
nutrient,6
o139,6
offering,6
ointment,6
output,6
oxytoca,6
pa,6
pair,6
panbio,6
panel,6
paper,6
parainfluenzae,6
parasitedens,6
paratyphi,6
parvum,6
pathscore,6
pe,6
pedesc,6
perceived,6
perch,6
peres,6
permanent,6
phy,6
pivmecillinam,6
pk,6
planks,6
plasma,6
polpcr,6
possibly,6
postnatal,6
potassium,6
potential,6
practice,6
predominantly,6
primaquine,6
principal,6
prkca,6
pshigyn,6
pspray,6
q30,6
quite,6
raurkelamicroscopyne,6
rbp,6
recumbent,6
refers,6
reg1b,6
relocation,6
requested,6
require,6
res,6
resp1,6
resp2,6
retrieved,6
rotavs,6
sa,6
scd,6
schist,6
scoot,6
scrub,6
seasonal,6
senergy,6
sequence,6
sickle,6
sister,6
situation,6
sna,6
social,6
soft,6
sonnei,6
span,6
spends,6
spontaneous,6
spot,6
sstero,6
station,6
stimulating,6
stopped,6
strength,6
svy,6
swater,6
sweets,6
taluk,6
tele,6
tfaclty,6
thailand,6
thatch,6
thn,6
thupi,6
tiles,6
timepoints,6
toothache,6
toxoid,6
tspray,6
tubers,6
uganda,6
umol,6
uncle,6
uncovered,6
underweight,6
uninfected,6
urinary,6
urination,6
vaccines,6
vector,6
vegetable,6
viridans,6
virusscore,6
visitdat,6
vsp,6
vsr,6
walking,6
wbccount,6
weakness,6
weights,6
withheld,6
woman,6
wooden,6
worms,6
worst,6
yenteryn,6
yyyy,6
zambia,6
"0,1,2",5
"10,000",5
11g,5
126plate004,5
126plate305,5
126plate315,5
1900,5
2.3,5
2.6,5
227plate006,5
29,5
2b,5
2y,5
38c,5
3b,5
3c,5
4.5,5
45,5
61,5
66,5
7c,5
92,5
95,5
99.9,5
aar,5
abnormally,5
across,5
act,5
active,5
adequatenets,5
aedes,5
agar,5
agem,5
agpval,5
amoxicillin,5
ana,5
anatenthako,5
ancylostoma,5
anemia10,5
anemia11,5
annual,5
anof,5
anom,5
antimal,5
anynetcat,5
arithmetic,5
asburiae,5
asex,5
assumes,5
attended,5
august,5
b12,5
bedroom,5
bias,5
binaxnow,5
bioline,5
borehole,5
borrowing,5
bottles,5
braakii,5
breastfeedings,5
brother,5
bs,5
burnt,5
calendar,5
calp,5
campycult,5
celsius,5
ceramic,5
ch,5
char,5
chithandizo,5
cipro,5
clay,5
co,5
colurine,5
comb,5
comments,5
completion,5
composting,5
consistent,5
containing,5
cook,5
coughing,5
course,5
creases,5
creatinine,5
cs,5
cs1,5
cs2,5
cs3,5
cs5,5
cs6,5
cut,5
cxr,5
cyanosis,5
dad,5
december,5
defects,5
dhfctycat,5
diagnos,5
dichotomous,5
didn't,5
differential,5
disability,5
discharged,5
disp,5
dissected,5
distributed,5
divided,5
dollars,5
domestic,5
dominant,5
donations,5
dov,5
drug1,5
ds,5
dsgene,5
dxcode,5
dysenteriae,5
e41,5
ecol,5
el,5
employment,5
enclosure,5
enr,5
enumeration,5
exact,5
external,5
extraction,5
f39,5
f53,5
failed,5
farming,5
fev,5
fiber,5
fieldworker,5
finish,5
firewood,5
five,5
folic,5
format,5
fsewdrink,5
g6pd,5
gaining,5
gems1a,5
genito,5
gestation,5
glass,5
gm,5
gmc,5
grant,5
grouping,5
guardian,5
haem,5
havenets,5
hcz,5
healthcare,5
heel,5
helicobacter,5
helmin,5
hemastix,5
hematocrit,5
hhmealscat,5
higher,5
iii,5
infections,5
ingestion,5
instead,5
intestinal,5
intramuscular,5
jmitra,5
kero,5
kidney,5
km,5
labor,5
language,5
lastnightadults,5
lastnightall,5
lastnightinfants,5
lastnightnone,5
lastnightoldchild,5
lastnightunk,5
laz,5
legumes,5
likely,5
lipid,5
llincat,5
lps,5
lymph,5
m'nyumba,5
maize,5
mankhwala,5
manufactured,5
marital,5
married,5
mbiome,5
mfge8,5
mh,5
microliter,5
ministry,5
minora,5
minute,5
missedvisreas,5
mmol,5
mmr,5
mom,5
monocyte,5
monoplex,5
movements,5
ms,5
music,5
names,5
natgas,5
national,5
negativo,5
neop,5
netsperperson,5
newbirth,5
nights,5
nonliquefaciens,5
nrvgeno1,5
nrvgeno2,5
ntchito,5
numpeop,5
october,5
oocysts,5
outsideadults,5
outsideall,5
outsideinfants,5
outsidenone,5
outsideoldchild,5
outsideunk,5
p10,5
p11,5
page,5
pals,5
participantsname,5
passport,5
performing,5
photos,5
picture,5
plain,5
platelet,5
polcul,5
poorly,5
primcare,5
problem,5
promoter,5
properly,5
proximate,5
psychological,5
q24.2,5
rainy,5
rapid,5
rash,5
recoil,5
regardless,5
removed,5
residence,5
riboflavin,5
rugae,5
rural,5
rxlen,5
sabe,5
safblood,5
sapo,5
savings,5
schl,5
seizure,5
sen,5
sepsis,5
september,5
setting,5
sewer,5
sexual,5
shrubs,5
slp,5
sm,5
sodium,5
solar,5
spouse,5
spraycat,5
srffrstsid,5
srfmbsampid,5
staff,5
stand,5
stayed,5
stgg,5
store,5
sulfadoxine,5
supplementations,5
supposed,5
suppressant,5
switch,5
syndrome,5
tble,5
terminated,5
tfr,5
thiamphenicol,5
tile,5
toddler,5
trace,5
track,5
tracking,5
transfusion,5
transmission,5
trimister,5
tt,5
typeable,5
underwent,5
unspring,5
urea,5
us,5
v7,5
vchol,5
venipuncture,5
verbal,5
vinyl,5
visittype,5
weaning,5
whouseadults,5
whouseall,5
whouseinfants,5
whousenone,5
whouseoldchild,5
whouseunknown,5
working,5
worry,5
yng,5
zbmi,5
zlen,5
_haz,4
_zwaz,4
00a0,4
139,4
1.5,4
1.7,4
1.8,4
10.9,4
1000,4
10g,4
126plate499,4
12ng,4
16313694,4
16s,4
1f,4
2.7,4
20ug,4
226plate499,4
2ml,4
3,4
3.1,4
5.9,4
51,4
55,4
5e,4
65,4
6th,4
abbreviation,4
abo,4
abortion,4
abortions,4
abroad,4
abs,4
acin,4
activites,4
actual,4
addition,4
additive,4
adequateitns,4
adherence,4
adm,4
aedesf,4
aedesm,4
aerobic,4
aestdt,4
agey,4
aggregated,4
agree,4
aid,4
alb,4
allocated,4
alphacoronavirus,4
alphainfluenzavirus,4
amazon,4
among,4
anaerobic,4
ancylostomatoidea,4
anemia8,4
ankylo.kk,4
anophelesb,4
anophelesf,4
anophelesm,4
anterior,4
anxious,4
anyone,4
areola,4
asbestos,4
ascaris.kk,4
assemblage,4
auscultation,4
azi,4
b2,4
bacinf,4
barcode,4
bathing,4
baz,4
belong,4
bench,4
betacoronavirus,4
betainfluenzavirus,4
bites,4
blair,4
blamed,4
bloodfed,4
bloodfedfunestus,4
bloodfedgambiae,4
bocaparvovirus,4
born,4
breastmilk,4
bronchiolitis,4
bronchitis,4
brth,4
bud,4
burned,4
burnyn,4
bury,4
bv_sescodes.xls,4
calb,4
calculating,4
calculations,4
cane,4
caretaker,4
cary,4
casp,4
causing,4
cbra,4
ccg,4
cefixime,4
certain,4
cha,4
chairs,4
changes,4
chiani,4
childbirth,4
chilldur,4
classification,4
clitoris,4
cloroquina,4
closetime2,4
closewindow,4
clothes,4
cmvrt,4
collapses,4
comes,4
commensal,4
confusion,4
conmedstdt,4
consume,4
continuing,4
contrl,4
coordinates,4
costs,4
cotr,4
cotrim,4
cou,4
coughdur,4
counts,4
counts1,4
cov,4
covpwell,4
covwell,4
cpnr,4
cronobacter,4
crying,4
crypt,4
ctt,4
culexf,4
culexm,4
cxl,4
dangerous,4
dayslost,4
decision,4
deepwell,4
dens,4
dependency,4
depends,4
detail,4
dfstudy,4
diameter,4
difference,4
diph,4
diphtheroid,4
diplococci,4
dirty,4
distinguish,4
distributes,4
distributor,4
dna,4
docosapentaenoic,4
document,4
documented,4
doesn't,4
dq,4
"drb3,4,5",4
duck,4
ducks,4
dwb,4
dwob,4
dysuria,4
eanum,4
easb,4
eastern,4
eclo,4
economic,4
ecpaaic,4
ecpaata,4
ecpbfpa,4
ecpeae,4
ecpltentero,4
ecpstentero,4
ecpstx1,4
ecpstx2,4
edd,4
effective,4
eltb,4
encephalitis,4
endotox,4
enterobacteriaceae,4
entodate,4
entoinclude,4
epidemiological,4
ery,4
esta,4
et,4
eval,4
examined,4
exchange,4
expelled,4
expensive,4
expressed,4
expressive,4
f14,4
f17a,4
faecalis,4
faecium,4
falc,4
falls,4
farval1,4
fcs,4
fer,4
feverdur,4
filtrations,4
fine,4
fist,4
flat,4
flood,4
flucloxacillin,4
funestusf,4
funestusm,4
further,4
fya,4
fyb,4
g51.2,4
ga,4
gambiaef,4
gambiaem,4
gammainfluenzavirus,4
gel,4
genitals,4
gestwks,4
gf,4
glascow,4
glasgow,4
glycerol,4
gps,4
gravidfunestus,4
gravidgambiae,4
great,4
gross,4
haematuria,4
halfgravidfunestus,4
halfgravidgambiae,4
hanged,4
happy,4
hb_adj,4
hbdone,4
headdur,4
heavy,4
helps,4
herbs,4
hinb,4
hinf_notb,4
hot,4
hous,4
housetype,4
hypochondrium,4
iarconc,4
ib,4
identity,4
il10,4
il1b,4
il4,4
il5,4
il6,4
il7,4
il8,4
illnow,4
imp,4
impairment,4
important,4
inability,4
inclusion,4
incomplete,4
ind,4
india,4
infected,4
inflammatory,4
info,4
inhibition,4
inj,4
injectable,4
insecure,4
interferon,4
intervalname,4
interviewer,4
introduced,4
introduction,4
itncat,4
itnsperperson,4
japanese,4
juices,4
just,4
khumi,4
kpne,4
label,4
labeled,4
lat,4
laugh,4
leave,4
lessthantwo,4
lignite,4
linked,4
liver,4
llindich,4
lmp,4
loga11pb,4
loganophelesb,4
logppb,4
looking,4
lowest,4
lwoffii,4
makhwala,4
malungo,4
marriage,4
match,4
mattresses,4
mb,4
mdfcrypt,4
mdfecoli,4
memory,4
men,4
minor,4
modother,4
monl,4
moribund,4
ms2,4
mstatus,4
musculoskel,4
mycobacterium,4
nat,4
nausvom,4
ncomp,4
neb,4
nebulizer,4
neonatal,4
nettype,4
neutrophil,4
nighttime,4
nmen,4
nodding,4
nonanophfem,4
nonanophmal,4
noncolon,4
norfloxacin,4
notb,4
num1,4
nutrition,4
nuts,4
obatined,4
objective,4
obtain,4
ogawa,4
orange,4
orthopneumovirus,4
othanophfem,4
othanophmal,4
othcausefev,4
other1,4
otherscs,4
othr3,4
othrlose,4
ownership,4
paer,4
paint,4
palm,4
panels,4
parity,4
parquet,4
passvisit,4
payment,4
pbo,4
pen,4
peni,4
peripheral,4
placenta,4
plasimodium,4
plaster,4
platelets,4
player,4
playful,4
polished,4
postcode,4
potatoes,4
potty,4
poverty,4
powder,4
ppbaselinecat,4
preferred,4
preg,4
preservative,4
prevention,4
primaquina,4
problems,4
prominent,4
proportion,4
proposed,4
prospring,4
providing,4
ps1,4
publications,4
pubtap,4
pubwell,4
pzq,4
quality,4
questions,4
rabies,4
rbc,4
rdtiffebrile,4
rdtrslt,4
recalculated,4
receptive,4
recovery,4
refered,4
relationcat,4
religious,4
repairs,4
reporting,4
represented,4
requires,4
residue,4
resolution,4
respiration,4
respirovirus,4
responses,4
rgspray,4
rh,4
rna,4
roofing,4
rpliga,4
rptype,4
rss,4
rti,4
rubulavirus,4
rx,4
rx1,4
rx2,4
rxn,4
sabin1,4
sabin2,4
sabin3,4
sad,4
salaried,4
salm,4
sampleid,4
satisfying,4
scared,4
scd14,4
schistosomal,4
schools,4
scoop,4
scrairbricks2,4
screen,4
screens,4
sdoors,4
sec,4
seekcare,4
seizures,4
sele,4
septrim,4
sequencing,4
seringueiros,4
seronegative,4
sesp,4
settlement,4
sewing,4
shallwell,4
sheets,4
shellfish,4
shigilloides,4
short,4
shoulder,4
show,4
side,4
sizes,4
slpy,4
smansoni.kk,4
snp,4
somewhere,4
soup,4
space,4
speciated,4
specificities,4
spinach,4
square,4
ss,4
stage,4
stains,4
starts,4
stcn,4
stone,4
stoolcount,4
stra,4
strenght,4
strg,4
sulphadoxine,4
sumbacteria,4
summary,4
sumparasite,4
sumy,4
supernatant,4
support,4
surroundings,4
sustaining,4
sweet,4
syphilis,4
tabe,4
technical,4
tepec,4
testes,4
thumb,4
tightly,4
timing,4
tm,4
tmp,4
tnfa,4
tor,4
toy,4
trade,4
transfer,4
transit,4
treatwhere,4
trich.kk,4
trnsport,4
twelve,4
twin,4
typ,4
unavailable,4
undernutrition,4
unfedfunestus,4
unfedgambiae,4
unhappy,4
unsaturated,4
urinecol,4
vaginal,4
varicella,4
vitd,4
vnum,4
volumes,4
vrfmeastit,4
vrfpertit,4
vrfrotaatit,4
way,4
western,4
whatburn2,4
whereabouts,4
wild,4
wk52,4
worried,4
write,4
xld,4
yourself,4
zisanu,4
ziwiri,4
1,3
1.6,3
100ml,3
125,3
12a,3
12c,3
12p70,3
1999,3
1n9,3
2.14,3
2010,3
20a1,3
20b1,3
20c1,3
20d1,3
2.00E+02,3
20ml,3
227plate496,3
227plate497,3
227plate498,3
4,3
402,3
48h,3
48hr,3
48hrs,3
5_8,3
5.2,3
5.5,3
5n3,3
69,3
6d,3
6e,3
731,3
7th,3
8a,3
8b,3
9_12,3
9a,3
aa,3
abau,3
abnormality,3
acal,3
accompanied,3
accounts,3
accurate,3
acidosis,3
action,3
added,3
adequate,3
adjfar,3
adjrar,3
adminstered,3
advise,3
aehy,3
agga,3
agriculture,3
ahst,3
akugwiritsa,3
aliquoted,3
alt,3
alternate,3
alternative,3
alum,3
anakalandila,3
ancyclostoma,3
anniversary,3
anof1gono,3
anof1morph,3
anof2gono,3
anof2morph,3
anof3gono,3
anof3morph,3
anof4morph,3
anof5morph,3
anof6morph,3
anof7morph,3
anot,3
answered,3
anthropometric,3
anyitn,3
apitawa,3
application,3
apw,3
arabiensis,3
asaq,3
asha,3
asirate,3
asphalt,3
assays,3
ast,3
availability,3
avetit,3
b1,3
baby's,3
bact,3
bactscore,3
barking,3
basin,3
bath,3
bcpe,3
bd,3
became,3
begin,3
behalf,3
bf,3
bhst,3
bi,3
bicarbonate,3
bin,3
births,3
blind,3
bllconc,3
blocks,3
bmilk,3
borrow,3
bowel,3
bsdone,3
bushes,3
butane,3
butschilii,3
buying,3
bv_qpcr,3
bwt,3
c16,3
c24,3
cacluated,3
calamine,3
came,3
capillary,3
capture,3
carbonated,3
carpet,3
catch,3
catchment,3
categorical,3
cattle,3
cbc,3
cef,3
census,3
centers,3
cephradine,3
certeza,3
characterization,3
chemical,3
chemoattractant,3
chldget,3
cho,3
cholesterol,3
citr,3
ckru,3
clindamycin,3
cloth,3
clotrimazole,3
cmd,3
coates,3
coil,3
col,3
colcpt2,3
colonizers,3
colostrum,3
commercially,3
communities,3
complications,3
conc.ala,3
conc.mpo,3
conc.neo,3
containers,3
contributed,3
cooker,3
copper,3
core,3
corn,3
correct,3
cory,3
counting,3
cq,3
crackles,3
crf,3
cross,3
cv,3
d28.1,3
das,3
datecol,3
de,3
decurin,3
deficit,3
dehydrating,3
delay,3
denominator,3
depending,3
descriptions,3
determines,3
dglv,3
diabetes,3
diagnosis1,3
dialysis,3
die,3
difficulties,3
dilation,3
dint3,3
diploma,3
directions,3
discontinuation,3
distinct,3
donat,3
donk,3
donkey,3
doxycycline,3
dp,3
drain,3
drawing,3
dtxd,3
duffy,3
dug,3
dupl,3
dvd,3
dystocia,3
e36,3
eaer,3
eco,3
edu,3
educ,3
efa,3
eh,3
endo,3
endocr,3
endotoxin,3
enrolldate,3
entc,3
entered,3
environment,3
eotaxin,3
epilepsy,3
esak,3
escola,3
escreve,3
espe,3
eukaryote,3
expenditures,3
extened,3
extreme,3
f52,3
falcivax,3
fasting,3
father's,3
fdrk,3
filamentous,3
fishing,3
flesh,3
floors,3
folate,3
formed,3
fsetoiletmod,3
fumigation,3
functional,3
fundal,3
funeral,3
fungi,3
fynull,3
g10,3
gambissara,3
gametocyt,3
gametocytemia,3
garbage,3
gcsf,3
gen,3
generally,3
genitoren,3
genotyped,3
giar,3
gmcsf,3
goats,3
graduate,3
gu,3
h2o,3
h58,3
h65,3
hardly,3
head's,3
heard,3
helminth,3
helper,3
hem,3
hemagglutinin,3
hemato,3
hemlymphcmnt,3
hemoglobinurea,3
hep,3
herb,3
hhae,3
hhs,3
highly,3
hlthctr,3
hors,3
horse,3
housewife,3
hpar,3
hplc,3
hungry,3
hws,3
hygiene,3
hyperlactataemia,3
hyperparasitemia,3
hypertension,3
hypoglycemia,3
il12p70,3
il13,3
il17a,3
il2,3
immunology,3
impact,3
implies,3
inaba,3
incl,3
incorrect,3
increase,3
increased,3
indication,3
infiltrate,3
informed,3
initials,3
initiated,3
injury,3
inpatient,3
insect,3
interviewee's,3
intestine,3
intubation,3
invalid,3
invasive,3
investigator,3
irrigation,3
island,3
isolation,3
issue,3
juice,3
kapena,3
kilometers,3
kisp,3
koxy,3
kspe,3
l20b,3
ladle,3
last30antibio,3
last30antimal,3
last30immuno,3
last30na,3
lasted,3
lbdat,3
lbini,3
lborres,3
le,3
leaking,3
leg,3
legume,3
leukocytosis,3
leukopenia,3
lids,3
limited,3
llincatpp,3
llindichpp,3
lmr,3
locations,3
locus,3
lot,3
lpg,3
ltf,3
m2,3
magnesium,3
majora,3
malnut,3
manganese,3
manynet,3
mar,3
marriages,3
marshes,3
mashed,3
mcaf,3
mcp,3
mcp1,3
mdfstaindetect,3
means,3
measure,3
medina,3
meet,3
metab,3
metabolic,3
mgnr,3
mgrs,3
microbiome,3
middle,3
milks,3
minage,3
misseddat,3
missreas,3
mmhg,3
mml,3
mobilephone,3
monitoring,3
mora,3
motherht,3
mr,3
msk,3
multi,3
nacs,3
nail,3
natfl,3
nationality,3
nebulization,3
necrosis,3
neither,3
nenani,3
neutralization,3
neutralizing,3
newdrink,3
newsanitation,3
niacin,3
niger,3
nmed1,3
nmed2,3
nmed3,3
nmed4,3
noa,3
noniles,3
nortit,3
notoday,3
nowhere,3
noz,3
nulliparous,3
numerical,3
nyumba,3
obstetric,3
oc,3
occur,3
ony,3
opposite,3
organisms,3
originally,3
ort,3
other3,3
otherfcy,3
othermme,3
othexp,3
othrliq,3
outdoors,3
outpatient,3
overall,3
overgrowth,3
p1,3
p70,3
p9,3
paleness,3
pali,3
palsy,3
pambali,3
pantothenic,3
parasitescore,3
parish,3
parous,3
participate,3
participated,3
participation,3
pass,3
path,3
patients,3
pdf,3
pel,3
pellet,3
peribs,3
pertactin,3
pfalciparum,3
pflu,3
phhv,3
phones,3
phosphorus,3
physiologic,3
pigs,3
pinna,3
plt,3
plumbing,3
pm,3
politic,3
poly,3
porridge,3
positivo,3
postive,3
potable,3
potentially,3
pp,3
ppg,3
precision,3
prelacteal,3
preperation,3
presented,3
presents,3
pretending,3
pretreated,3
pri,3
prism,3
prmi,3
prn,3
procedures,3
prostration,3
protozoa,3
protozoal,3
provide,3
province,3
pseu,3
pstu,3
pulling,3
pump,3
pur,3
purposes,3
q27,3
questionnaire,3
quiet,3
rals,3
random,3
rantes,3
rarconc,3
raven,3
rbmiga,3
reads,3
receipt,3
receivenet,3
recieved,3
records,3
rect,3
regions,3
relatives,3
repaired,3
req,3
requirement,3
requiring,3
reserved,3
residents,3
resolv,3
resolve,3
resource,3
restricted,3
returning,3
rickshaw,3
road,3
rows,3
rpligg,3
ryan,3
s1,3
s2,3
s3,3
saffev,3
safvom,3
salts,3
sat,3
saturated,3
scalar,3
sd_id,3
seal,3
sema,3
sepi,3
septicemia,3
seringuerios,3
sero,3
seroconvert,3
shistosoma,3
shock,3
shower,3
shsh,3
shut,3
si,3
siblings,3
sibo,3
significant,3
sit,3
smil,3
smpl,3
spaced,3
spaces,3
sparse,3
specificity,3
splenomegaly,3
sshh,3
sspabm,3
ssss,3
ssttube,3
stagnant,3
stl,3
stma,3
stones,3
stooltype,3
story,3
straining,3
strc,3
strip,3
strips,3
strong,3
stsp,3
student,3
styp,3
subcommittee,3
subdistrict,3
subspecies,3
sugars,3
sun,3
surveys,3
suspension,3
svngs,3
systemic,3
tables,3
tachycardia,3
tachypnea,3
tanzania,3
target_month,3
targetchild,3
tcbs,3
telling,3
temporary,3
thiamin,3
thk,3
thresholds,3
ticked,3
tnfaconc,3
toe,3
transformed,3
trash,3
treating,3
tribal,3
trichomonas,3
trns,3
trtworks,3
ttx,3
tubewell,3
tumor,3
tural,3
tzh,3
u18,3
unexposed,3
union,3
unrelated,3
unrest,3
usevac,3
variety,3
veins,3
vital,3
vom,3
vrfpolser1tit,3
vrfpolser2tit,3
vrfpolser3tit,3
vrfrotagtit,3
vrftettit,3
w52,3
wage,3
walk,3
wardrobe,3
wathawu,3
wealthcat,3
wear,3
whom,3
whynonet,3
whyother,3
windowmatsp,3
workers,3
writing,3
wrnkskin,3
yanu,3
yotalika,3
young,3
zcontin,3
zwei,3
_3,2
_4,2
_5,2
_waz,2
_zwei,2
_zwfl,2
"0,1",2
0.05,2
0.12,2
0.25,2
0.5days,2
00am,2
1.1,2
1.11,2
1.12,2
1.13,2
1.9,2
10,2
100km,2
100mg,2
105,2
10a,2
10b,2
10c,2
10cm,2
10d,2
10e,2
10pm,2
10ug,2
1157,2
11a,2
11b,2
11d,2
12b,2
12e,2
158,2
16a,2
16b,2
16wks,2
191,2
1a2,2
1c1,2
1g,2
1h,2
2.1,2
2.11,2
2.12,2
2.13,2
20_55,2
2007,2
2011,2
20u,2
20wks,2
24wks,2
2500,2
25cm,2
28wks,2
2c,2
2cm,2
2n6,2
3.3,2
3.5,2
300,2
303,2
32wks,2
365,2
36wks,2
38,2
39c,2
3d,2
3n6,2
4.2,2
4.4,2
