"word","n"
"2.13",2
"24h",2
"250",2
"2c",2
"2ml",2
"3.3",2
"300",2
"35",2
"36",2
"365",2
"37",2
"3d",2
"4.2",2
"4.4",2
"4.5",2
"4.6",2
"4b1",2
"5_8",2
"55",2
"59m",2
"5km",2
"6.1a5",2
"6.2",2
"6.9",2
"6th",2
"7.1f",2
"7.1h",2
"7.3",2
"77",2
"7th",2
"88",2
"8c",2
"8d",2
"8th",2
"9_12",2
"9b",2
"abortion",2
"ac",2
"access",2
"accompanied",2
"accurate",2
"across",2
"added",2
"addition",2
"additive",2
"adjfar",2
"adjrar",2
"adjzinc_mml",2
"administrative",2
"adverse",2
"aedes",2
"aepec",2
"aerobic",2
"agree",2
"äì23",2
"äì8",2
"alb",2
"albendazole",2
"alumb",2
"am",2
"amazon",2
"among",2
"anaerobic",2
"anagona",2
"anapita",2
"ankylo",2
"anopheline",2
"anthropometry",2
"anthu",2
"antimalarials",2
"anu",2
"anxious",2
"anyone",2
"äö",2
"appropriate",2
"approximate",2
"april",2
"arms",2
"arriving",2
"arthralgia",2
"asburiae",2
"asked",2
"assume",2
"assumes",2
"atric",2
"attended",2
"attending",2
"atypicalepec",2
"availability",2
"awiri",2
"bacilli",2
"basophil",2
"bath",2
"bch",2
"bcoli",2
"bcx",2
"became",2
"become",2
"becoming",2
"begin",2
"belly",2
"bench",2
"blair",2
"blamed",2
"bllconc",2
"blood_pressure_fu",2
"blood_pressure_fu_v2",2
"boydii",2
"braakii",2
"breaths",2
"brick",2
"bring",2
"bronchiolitis",2
"bronchitis",2
"bruising",2
"burn",2
"butane",2
"butschlii",2
"bvm",2
"call",2
"called",2
"canal",2
"capillary",2
"captured",2
"carbohydrates",2
"cardiovasc",2
"caretaker",2
"cary",2
"cassette",2
"catergories",2
"cattle",2
"ceiling",2
"cells",2
"census",2
"chairs",2
"childs",2
"chloramphenoicol",2
"chloroquine",2
"choose",2
"chouki",2
"clay",2
"close",2
"cmd",2
"cmes",2
"co",2
"code_final",2
"coffee",2
"col",2
"coliform",2
"collect",2
"comparison",2
"completion",2
"complicated",2
"conc.ala",2
"conc.mpo",2
"conc.neo",2
"conciousness",2
"conclusion",2
"confusion",2
"consented",2
"consideration",2
"consistent",2
"consume",2
"consumes",2
"contractions",2
"contributing",2
"coordinates",2
"correct",2
"cost",2
"cotrim",2
"coughing",2
"counts",2
"cq",2
"crp",2
"crying",2
"crypto_lib",2
"crytosporidium",2
"culex",2
"cumulatively",2
"cupboard",2
"cyclo",2
"dangerous",2
"days.ref",2
"dehyd_sc",2
"deivision",2
"details",2
"determined",2
"device",2
"diagnoses",2
"diameter",2
"die",2
"differ",2
"dinner",2
"dint3",2
"diplococci",2
"dirty",2
"dis",2
"disability",2
"discarded",2
"discontinuation",2
"dish",2
"dissected",2
"dist",2
"distributes",2
"dividing",2
"docosapentaenoic",2
"dollars",2
"dom2",2
"dom3",2
"domestic",2
"donkey",2
"dqa1",2
"dqb1",2
"dr",2
"drb1",2
"drb3,4,5",2
"duck",2
"dur_sc",2
"e.coli",2
"early",2
"easier",2
"eclampsia",2
"ed",2
"edge",2
"efa",2
"ehec",2
"eltb",2
"employment",2
"ena",2
"enana",2
"enterobacteriaceae",2
"eosinophil",2
"epithelial",2
"esta",2
"evening",2
"everm",2
"everyone",2
"exam",2
"examples",2
"exchange",2
"excludes",2
"expelled",2
"expensive",2
"expressive",2
"external",2
"f44",2
"f45",2
"faecalis",2
"faecium",2
"farming",2
"february",2
"feet",2
"ferritin",2
"fev",2
"fev_sc",2
"fields",2
"fieldworker",2
"filtrations",2
"find",2
"fine",2
"finger",2
"fist",2
"fixed",2
"flags",2
"flaky",2
"fluoroquinolone",2
"fluroquinolone",2
"forest",2
"forms",2
"found",2
"freq",2
"fsetoiletmod",2
"fully",2
"fundal",2
"further",2
"g49",2
"gaining",2
"gambia",2
"gastro",2
"gems1a",2
"gen",2
"gene",2
"generated",2
"generating",2
"genitals",2
"glucose",2
"goats",2
"gps",2
"grass",2
"greater",2
"gross",2
"ground",2
"guardian",2
"hacket",2
"haematuria",2
"hair",2
"half",2
"hamlet",2
"hanging",2
"hdim",2
"hematocrit",2
"hemotalogical",2
"hepatic",2
"hepatitis",2
"hfias",2
"hg",2
"highly",2
"hnana",2
"holiday",2
"horses",2
"hot",2
"housework",2
"hypochondrium",2
"ibut",2
"identifier",2
"illnessfull",2
"important",2
"inbios",2
"indication",2
"indicators",2
"indivs",2
"indraw",2
"informed",2
"inhibition",2
"intensity",2
"international",2
"interventions",2
"introduced",2
"irritation",2
"isos",2
"joint",2
"juices",2
"just",2
"k",2
"kato",2
"katz",2
"kenya",2
"khat",2
"kidney",2
"kufika",2
"kuti",2
"lab_bv_lm_lactulose_mannitol",2
"labeled",2
"laboratory",2
"lactulose:mannitol",2
"lamblia",2
"language",2
"laodwala",2
"lasting",2
"laugh",2
"leave",2
"leg",2
"legionella",2
"legumes",2
"lignite",2
"liver",2
"lns",2
"looked",2
"lowest",2
"ls_sc",2
"lt_etec",2
"lwoffii",2
"lymphocyte",2
"m'nyumbamu",2
"mainly",2
"maize",2
"manufactured",2
"mapping",2
"matched",2
"mattress",2
"mattresses",2
"mdfstaindetect",2
"me",2
"med",2
"merge",2
"meta",2
"metabolic",2
"metal",2
"meters",2
"mild",2
"milks",2
"minage",2
"ministry",2
"minor",2
"mins",2
"mitra",2
"monocyte",2
"mu",2
"multiple",2
"multipling",2
"muscle",2
"musculoskeletal",2
"music",2
"myalgia",2
"national",2
"ndalama",2
"nebulization",2
"necator",2
"neutrophil",2
"newdrink",2
"newsanitation",2
"noniles",2
"nonliquefaciens",2
"notes",2
"numls",2
"nuts",2
"nything",2
"o1",2
"obtain",2
"odwalayu",2
"ones",2
"op",2
"opitirira",2
"orange",2
"organisms",2
"osaposera",2
"otherspecify",2
"output",2
"oyambira",2
"painful",2
"paint",2
"palinso",2
"pamasabata",2
"paper",2
"papita",2
"particular",2
"pays",2
"percentile",2
"permanent",2
"petri",2
"pids",2
"pig",2
"pigs",2
"placenta",2
"plama",2
"plasma",2
"plasmodium",2
"platelets",2
"player",2
"plerual",2
"plot",2
"pm",2
"pneumococcal",2
"points",2
"poorly",2
"porridge",2
"posters",2
"postive",2
"potatoes",2
"potential",2
"pour",2
"powder",2
"praziquantel",2
"preservative",2
"prick",2
"probe",2
"problems",2
"procedure",2
"produced",2
"productive",2
"progress",2
"propane",2
"protect",2
"protective",2
"provide",2
"pshigyn",2
"psycho",2
"pt",2
"pul",2
"pulled",2
"pupil",2
"pvivax",2
"pzq",2
"q17",2
"q19",2
"q20",2
"q26",2
"q27",2
"q28",2
"q29",2
"q31_sentinel",2
"q704_1",2
"qn",2
"qualify",2
"quality",2
"questions",2
"rainy",2
"rarconc",2
"reads",2
"receptive",2
"recieved",2
"recollection.type",2
"records",2
"referred",2
"relates",2
"requires",2
"retinol",2
"retrieved",2
"return",2
"returning",2
"rickshaw",2
"river's",2
"rna",2
"routine",2
"rti",2
"rudementary",2
"rxn",2
"sachets",2
"sad",2
"saffev",2
"safvom",2
"satisfying",2
"savdontuse",2
"scared",2
"schist",2
"schisto",2
"schistosomal",2
"schools",2
"scoop",2
"screens",2
"secretor",2
"semi",2
"sen",2
"sepsis",2
"septic",2
"septrim",2
"sequencing",2
"seronegative",2
"sewing",2
"sexual",2
"sg_id",2
"shared",2
"shower",2
"shsh",2
"size",2
"sl",2
"sllow",2
"snp",2
"soft",2
"somewhat",2
"sonnei",2
"soup",2
"space",2
"spaces",2
"sparse",2
"spinach",2
"spn1",2
"spontaneous",2
"sshh",2
"ssss",2
"sstero",2
"staff",2
"stand",2
"started",2
"stata",2
"std.deviation",2
"stgg",2
"straight",2
"straining",2
"stridor",2
"strip",2
"studying",2
"stunted",2
"stunting",2
"subjective",2
"sulfadoxine",2
"surroundings",2
"sustaining",2
"sweet",2
"swollen",2
"syphilis",2
"sys",2
"tables",2
"taka",2
"taluk",2
"team",2
"technique",2
"tehsil",2
"terminated",2
"text",2
"thirst",2
"thought",2
"threatening",2
"thumb",2
"tier",2
"tiles",2
"tin",2
"tmp",2
"toothache",2
"toxoid",2
"toy",2
"tpi",2
"tract",2
"traditiol",2
"transfusion",2
"treatments",2
"tubers",2
"twins",2
"typeable",2
"typhii",2
"ultrasonography",2
"undernutrition",2
"underweight",2
"unhappy",2
"unidentified",2
"unpaid",2
"unsaturated",2
"urinml",2
"us",2
"usiku",2
"v",2
"vaccinated",2
"vaccinations",2
"vaccines",2
"vendor",2
"venous",2
"viral",2
"virus_nonrv",2
"visits",2
"vom_sc",2
"vrfpoliggtit",2
"vrfpolser1tit",2
"vrfpolser2tit",2
"vrfpolser3tit",2
"vrfrotagtit",2
"vrftettit",2
"vrs",2
"wami",2
"wasting",2
"wear",2
"wina",2
"withdrawal",2
"working",2
"worst",2
"yenteryn",2
"yourself",2
"z_bmi",2
"zbmi",2
"zina",2
"zinc_mml",2
"zlen",2
"_non4041",1
"0_4",1
"0.1",1
"0.1530",1
"0.3",1
"0.9355792",1
"0.9448274",1
"0.9563835",1
"0.9570328",1
"0.9595399",1
"0.9670137",1
"0.9767317",1
"0.9808628",1
"0.9826488",1
"0.9867873",1
"0.9873698",1
"0.9890661",1
"0.9905681",1
"0.9913484",1
"0.9922798",1
"00a9",1
"00b5",1
"03b1",1
"1_site",1
"1.0",1
"1.0004088",1
"1.0143075",1
"1.0174282",1
"1.0190252",1
"1.0220263",1
"1.0305495",1
"1.0372579",1
"1.048493",1
"1.066748",1
"1.0700322",1
"1.094226",1
"1.146191",1
"1.195700",1
"1.202649",1
"1.211645",1
"1.2388953",1
"1.3a",1
"1.706467",1
"10.0",1
"10.1",1
"10.1a",1
"10.3",1
"10.4",1
"10f",1
"111.84",1
"111.93",1
"11c",1
"11e",1
"12d",1
"12f",1
"12f1",1
"13x",1
"140.72",1
"140.76",1
"147",1
"15a1",1
"15a2",1
"15a3",1
"15b1",1
"15b10",1
"15b11",1
"15b12",1
"15b2",1
"15b3",1
"15b4",1
"15b5",1
"15b6",1
"15b7",1
"15b8",1
"15b9",1
"165",1
"166",1
"16s",1
"180.65",1
"180.8",1
"18y",1
"1990",1
"1a1",1
"1a3",1
"1a4",1
"1a41",1
"1e1",1
"1i",1
"1j",1
"1ra",1
"2_site",1
"2.0",1
"2.1a",1
"2.2a",1
"2.3a",1
"2.4a",1
"20_55",1
"2007",1
"2010",1
"2013",1
"2014",1
"20u",1
"215",1
"220",1
"24hr",1
"250.05",1
"2500",1
"259",1
"267",1
"28d",1
"2e",1
"2g",1
"2l",1
"2yrs",1
"3.1.1",1
"3.2a",1
"3.4",1
"3.5",1
"3.6",1
"3.7",1
"3.8",1
"31",1
"310",1
"32a",1
"330bp",1
"353.2",1
"353.338",1
"36.6",1
"36.62",1
"377",1
"384",1
"387bp",1
"3b.things",1
"3c.things",1
"3days",1
"3e",1
"3nd",1
"4.0",1
"4.1",1
"4.7",1
"4041",1
"4203",1
"4205",1
"434bp",1
"443",1
"48hrs",1
"4a.if",1
"4b2",1
"4b3",1
"4d",1
"4e",1
"4e1",1
"4e2",1
"4e3",1
"4f1",1
"4f2",1
"4f3",1
"4g",1
"4g1",1
"4g2",1
"4g3",1
"4h1",1
"4h2",1
"4h3",1
"4i1",1
"4i2",1
"4i3",1
"4j1",1
"4j2",1
"4j3",1
"4k1",1
"4k2",1
"4k3",1
"4l1",1
"4l2",1
"4l3",1
"4m1",1
"4m2",1
"4m3",1
"5.2",1
"5.9",1
"508",1
"5a.measles",1
"5d.took",1
"5f",1
"5gm",1
"5ml",1
"6.1",1
"6.1a7",1
"6.1b",1
"6.1b1",1
"6.1c",1
"6.1d",1
"6.5a",1
"630",1
"65.7",1
"65.8",1
"66",1
"6am",1
"6f",1
"6mm",1
"6pm",1
"7.1",1
"7.1a",1
"7.1b",1
"7.1b1",1
"7.1d",1
"7.1g",1
"7.1i",1
"7.2",1
"7.4",1
"7.6",1
"719bp",1
"731",1
"7e",1
"8.1",1
"881",1
"8a1",1
"8b1",1
"8c1",1
"8d1",1
"8e",1
"90",1
"90.9",1
"90.972",1
"92",1
"99.9",1
"9d",1
"9e",1
"a01",1
"a03",1
"a04",1
"a05",1
"a06",1
"a06.1",1
"a06.2",1
"a06.4",1
"a06.5",1
"a06.6",1
"a07",1
"a4_crf1",1
"a4_smearpos_crf3",1
"a5",1
"aba",1
"abbreviations",1
"abnormality",1
"absent",1
"abstracted",1
"accession",1
"according",1
"ache",1
"acidosis",1
"action",1
"actions",1
"activin",1
"additiol",1
"adequate",1
"adjustment",1
"administer",1
"administrated",1
"admit",1
"adress",1
"aeroginosa",1
"aeromos",1
"afebrile",1
"affecting",1
"ag",1
"ages",1
"agpval1",1
"agreement",1
"agriculture",1
"aid",1
"airbrick",1
"akazi",1
"akumwa",1
"ala",1
"alarm",1
"alcohol",1
"algorithm",1
"aliquot",1
"allele2",1
"allows",1
"almeria",1
"already",1
"also",1
"alt",1
"altitude",1
"alum",1
"amagona",1
"amalungo",1
"amapeza",1
"amebocytete",1
"americanus",1
"amuna",1
"an.gambiae",1
"anachokapo",1
"anaemic",1
"anakalandirirako",1
"analandila",1
"analandira",1
"analgesics",1
"anali",1
"anatenga",1
"anatentha",1
"anayi",1
"ancyclostoma",1
"ancylostoma",1
"angle",1
"anitibiotic",1
"anitmalarial",1
"anniversary",1
"annual",1
"answers",1
"äô",1
"äòno",1
"appear",1
"appeared",1
"appears",1
"apple",1
"applicable",1
"appointment",1
"appropriately",1
"aprev3",1
"apw",1
"aquaguard",1
"aquatab",1
"arachidic",1
"arachidonic",1
"archived",1
"areas",1
"aremether",1
"ari",1
"artemisinin",1
"ash",1
"asphyxia",1
"aspirated",1
"assent",1
"assinged",1
"assisted",1
"ast",1
"asymptomatic",1
"athu",1
"ati",1
"attempts",1
"attrition",1
"audible",1
"august",1
"auxillary",1
"avetit2",1
"avocado",1
"awaken",1
"azyithromycin",1
"b_2",1
"b_3",1
"b.fragilis",1
"b08",1
"b09",1
"b10",1
"b11",1
"b12",1
"b13",1
"b14",1
"b15",1
"b16",1
"b17.1",1
"b4",1
"baby's",1
"bac",1
"bacteroides",1
"balantidium",1
"balls",1
"banana",1
"bangladesh",1
"bangwe",1
"banja",1
"barking",1
"base_age",1
"basic",1
"basin",1
"bathing",1
"bathrooms",1
"battery",1
"bb",1
"bdfaerotype",1
"bdfsalmtype",1
"bdfshigtype",1
"bdfvibtype",1
"beans",1
"bearing",1
"bedrooms",1
"beef",1
"behenic",1
"belongings",1
"below",1
"beside",1
"besides",1
"biannual",1
"bicarbonate",1
"bike",1
"bilinsky",1
"bilirubin",1
"binding",1
"biotics",1
"birds",1
"births",1
"biscuits",1
"bl",1
"black",1
"blastocystis",1
"blender",1
"blinded",1
"block",1
"blocked",1
"blood.type",1
"bmiz",1
"boiling",1
"borehole",1
"boy",1
"boys",1
"bread",1
"breathe",1
"bucket",1
"buffered",1
"burning",1
"bury",1
"bushes",1
"bv_dir",1
"bv_polcul",1
"bw",1
"c.difficile",1
"c.jejuni",1
"c1_crf1",1
"c18.1",1
"c18.2",1
"c18.3",1
"c19.1",1
"c2_crf1",1
"c20.1",1
"c20.3",1
"c20.5",1
"c21",1
"c22",1
"c23.1",1
"c23.2",1
"c24",1
"c4_1_crf1",1
"c4_crf1",1
"cabinets",1
"cafbegbf",1
"cakes",1
"calibrated",1
"caller",1
"calories",1
"calprotectin",1
"came",1
"campycult",1
"can't",1
"cand",1
"cane",1
"capric",1
"carbonated",1
"cardiovascular",1
"carrots",1
"cars",1
"catch",1
"catchment",1
"categorical",1
"categorization",1
"catgeorized",1
"cbra",1
"cccc",1
"cchh",1
"ccss",1
"cd14",1
"ceases",1
"cellulitis",1
"center:after",1
"centre",1
"centreís",1
"cephalosporins",1
"ceramic",1
"certain",1
"certeza",1
"cetner",1
"chains",1
"chainsaw",1
"chalk",1
"chani",1
"charms",1
"chemical",1
"chemist",1
"chickens",1
"chicks",1
"chifukwa",1
"childbirth",1
"childcare",1
"chileka",1
"chilichonse",1
"chill",1
"chilomoni",1
"chiloweleni",1
"chimbudzi",1
"chinyikireni",1
"chipatala",1
"chipezeleni",1
"chipezezereni",1
"cholarae",1
"cholerasuis",1
"cholesterol",1
"chosen",1
"chotani",1
"church",1
"cin",1
"cipro",1
"circulatory",1
"circum",1
"classify",1
"clindamycin",1
"closed",1
"closets",1
"cloth",1
"clothes",1
"coates",1
"coccobacilli",1
"codes",1
"coils",1
"cold",1
"coll",1
"collapse",1
"collections",1
"colostrum",1
"combined",1
"commensal",1
"commercially",1
"commissioning",1
"commune",1
"compiled",1
"complementary",1
"complications",1
"component",1
"conditional",1
"condumption",1
"confirm",1
"conflict",1
"consents",1
"consuming",1
"contained",1
"containers",1
"contiguous",1
"continous",1
"continued",1
"contractions1",1
"contractions2",1
"contractions3",1
"contractions4",1
"contractions5",1
"contractions6",1
"contractions7",1
"conventional",1
"convuilsions",1
"cook",1
"cookfuel",1
"copper",1
"core",1
"corn",1
"corp",1
"couch",1
"coughae",1
"counting",1
"course",1
"cover",1
"coverage",1
"cows",1
"cp",1
"crackles",1
"cream",1
"creases",1
"created",1
"creatinine",1
"crem",1
"crf",1
"criteria",1
"cumexc",1
"cummulative",1
"cup",1
"currrency",1
"curse",1
"curtains",1
"cutoff",1
"cutoffs",1
"cv",1
"cxr",1
"cyanosis",1
"d25",1
"d26",1
"d26.1",1
"d27.1",1
"d28",1
"d28.2",1
"database",1
"datafile",1
"datanasc",1
"date2",1
"date3",1
"date4",1
"date5",1
"date6",1
"date7",1
"dates",1
"de",1
"dead",1
"dec",1
"december",1
"decides",1
"decimal",1
"decision",1
"deemed",1
"defecate",1
"defecated",1
"defects",1
"defining",1
"definintion",1
"dehydrating",1
"delay",1
"denga",1
"denominator",1
"depart",1
"departure",1
"depending",1
"depression",1
"described",1
"descriptions",1
"desired",1
"desktop",1
"detect",1
"determination",1
"determinations",1
"devaiton",1
"developmental",1
"dglv",1
"dhave",1
"dhr_wrnkskin",1
"diabetes",1
"diagnosis1",1
"diagnosis2",1
"diagnosis3",1
"diagnosis4",1
"diagnosis5",1
"diagnosis6",1
"diagnosis7",1
"dialysis",1
"diarrhoea",1
"diarrhrea",1
"diffsleep",1
"diganostics",1
"digits",1
"dihomo",1
"dilatation1",1
"dilatation2",1
"dilatation3",1
"dilatation4",1
"dilatation5",1
"dilatation6",1
"dilatation7",1
"dip",1
"diph",1
"diphtheria",1
"diphtheroid",1
"dipsticks",1
"directions",1
"discharge1",1
"discharge2",1
"discharge3",1
"discharge4",1
"discontinue",1
"discussion",1
"distinct",1
"distres",1
"distributed",1
"distributor",1
"divided",1
"diydroartemisinin",1
"dna",1
"doc",1
"docosahexaenoic",1
"docosatetraenoic",1
"doesn't",1
"dogs",1
"dom1",1
"don",1
"doom",1
"door",1
"doxycycline",1
"drain",1
"drawing",1
"drh_blood",1
"drh_sunkeneyes",1
"dried",1
"dropped",1
"drum",1
"duffy",1
"dug",1
"duodenale",1
"dvd",1
"dx1",1
"dx2",1
"dx3",1
"dx4",1
"dx5code",1
"dx6",1
"dx7",1
"dx8",1
"dystocia",1
"dysuria",1
"e.bieneusi",1
"e.histolytica",1
"e.intestinalis",1
"e31.03",1
"e31.04",1
"e31.05",1
"e31.06",1
"e31.07",1
"e31.08",1
"e31.09",1
"e31.10",1
"e32.1",1
"e34.1",1
"e35",1
"e35.1",1
"e35.2",1
"e37",1
"e38.1",1
"e38.3",1
"e38.5",1
"e38.7",1
"e38.8",1
"e39",1
"e39.1",1
"e40",1
"e40.1",1
"e41.1",1
"e41.3",1
"eaec_aaic",1
"eaec_aar",1
"eaec_aata",1
"eaec_aggr",1
"earinings",1
"earliest",1
"earn",1
"easb",1
"eats",1
"ebf",1
"eco",1
"ecpstentero",1
"edinburgh",1
"edta1",1
"eduction",1
"effective",1
"egf",1
"eh",1
"eicosadienoic",1
"eicosapentaenoic",1
"eicosenoic",1
"el",1
"elaidic",1
"elders",1
"elective",1
"electric",1
"electrical",1
"electronics",1
"elsewhere",1
"empyema",1
"enclosure",1
"endline",1
"endo",1
"endocab",1
"endolimax",1
"endotoxin",1
"enjoyment",1
"enjoymnt",1
"enrollee",1
"enrollement",1
"enrollemnt",1
"entercoccus",1
"enterica",1
"enterovirus",1
"entire",1
"entry",1
"entrydiar",1
"entryways",1
"enumeration",1
"eos",1
"eotaxin",1
"epd",1
"epdscore",1
"epec_bfpa",1
"epec_eae",1
"epidemiological",1
"epidermal",1
"epilepsy",1
"equal",1
"es",1
"establish",1
"estimate",1
"etec_lt",1
"etec_sth",1
"etec_stp",1
"ethnic",1
"eval",1
"evaluation",1
"everything",1
"ex",1
"exact",1
"examined",1
"exclud",1
"excrun",1
"existing",1
"exitdiar",1
"exp",1
"expected",1
"expenditure",1
"experimental",1
"exposed",1
"exposure",1
"extract",1
"extraction",1
"extrapulmonary",1
"f3_crf1",1
"f3age",1
"f4_crf1",1
"f43.1",1
"f46",1
"f47",1
"f5",1
"f5_crf1",1
"f6",1
"f6_1_crf1",1
"f6_crf1",1
"f7_crf1",1
"factor",1
"falciprarum",1
"fan",1
"fanta",1
"farval2",1
"faster",1
"fci",1
"fecesin",1
"feeders",1
"feedings",1
"feel",1
"fermentative",1
"fewer",1
"fgf",1
"fiber",1
"filamentous",1
"fingerstick",1
"fire",1
"fishing",1
"flaring",1
"flesh",1
"flies",1
"flood",1
"flooring",1
"fluoroquinolones",1
"folate",1
"folic",1
"followup",1
"formal",1
"formatted",1
"formed",1
"fourth",1
"fra",1
"freezer",1
"fro",1
"frozen",1
"fseffew",1
"fsefsmall",1
"fseroom1",1
"fsesleep",1
"fsqfday",1
"fsqfdislike",1
"fsqfdiv",1
"fsqfhung",1
"fsqflim",1
"fsqfshort",1
"fsqnofood",1
"fumigation",1
"function",1
"functional",1
"funeral",1
"fungi",1
"funny",1
"furniture:bi",1
"furniture:working",1
"future",1
"g1",1
"g10",1
"g12",1
"g2",1
"g3",1
"g4",1
"g50",1
"g8",1
"g9",1
"galimoto",1
"gallinarum",1
"gametocytaemia",1
"gametocyte",1
"gametocytes1",1
"gametocytes2",1
"gametocytes3",1
"gamma",1
"garbage",1
"gardens",1
"gastroenteritis",1
"gastrohep",1
"generally",1
"generator",1
"genes",1
"geni",1
"genitorenal",1
"gestational",1
"gettop",1
"girl",1
"girls",1
"glycerol",1
"gmu",1
"gold",1
"gone",1
"got",1
"governmental",1
"gpa",1
"gpb",1
"gpc",1
"gpd",1
"granting",1
"grunting",1
"gu",1
"guest",1
"gut",1
"h.pylori",1
"h53",1
"h59",1
"h60",1
"h61",1
"h62",1
"h63",1
"h64",1
"hackett",1
"hadns",1
"haemastix",1
"handling",1
"hanged",1
"hanseniasis",1
"happy",1
"harming",1
"hcz",1
"head1",1
"head2",1
"head3",1
"head4",1
"head5",1
"head6",1
"head7",1
"headaches",1
"heard",1
"heavy",1
"heel",1
"helicobacter",1
"helminth",1
"helminthiasis",1
"help",1
"helpful",1
"helps",1
"hemagglutinin",1
"hemastix",1
"hemoglobinurea",1
"hens",1
"herb",1
"hhbooks",1
"hhmagzin",1
"hinb",1
"historical",1
"hlthctr1",1
"hlthctr2",1
"hlthctr3",1
"homestead",1
"hopsital",1
"horse",1
"hosptrt_intfld",1
"housetype",1
"hrp2",1
"hs",1
"hs99999901_s1",1
"http",1
"hunger",1
"hungry",1
"hymenolepis",1
"hyperlactataemia",1
"hyperparasitemia",1
"hypertension",1
"hypoglycemia",1
"hypoxia",1
"i.e",1
"iar",1
"ili",1
"imene",1
"immunology",1
"immunosup",1
"immunosuppressants",1
"immunosuppression",1
"impaired",1
"impairment",1
"imputed",1
"inaba",1
"inability",1
"incapacity",1
"incat",1
"incidence",1
"include",1
"incomplete",1
"increase",1
"inf",1
"infec",1
"info",1
"ingested.t",1
"ingestion",1
"injection",1
"injury",1
"insect",1
"insectcide",1
"installation",1
"internal",1
"internet",1
"intervew",1
"interviewer",1
"introducion",1
"introduction",1
"intubat",1
"intubation",1
"inu",1
"invasive",1
"investigating",1
"iodamoeba",1
"iodine",1
"ip",1
"ipah",1
"irrigation",1
"irs",1
"island",1
"isolation",1
"itchy",1
"iterviewer",1
"january",1
"joins",1
"joints",1
"journey",1
"juice",1
"july",1
"june",1
"kale",1
"kanema",1
"khoma",1
"kinds",1
"komweko",1
"ku",1
"kuchipatala",1
"kufakitale",1
"kulekeza",1
"kuona",1
"kuphatikizapo",1
"laa",1
"lab_bv_polcul",1
"lab_bv_rota.rotads",1
"lab_bv_rotads",1
"labalatory",1
"ladle",1
"laiquot",1
"lamb",1
"lanugo",1
"lanyumba",1
"laptop",1
"lastdiar",1
"lasted",1
"later",1
"lauric",1
"lcwi",1
"leader",1
"leaflet",1
"leaking",1
"learned",1
"leaves",1
"led",1
"left",1
"legs",1
"leishmaniasis",1
"lentils",1
"leptospirosis",1
"letter",1
"letters",1
"leukocytosis",1
"leukopenia",1
"lexcret",1
"light",1
"lignoceric",1
"limited",1
"limulus",1
"linamangidwa",1
"linoelaidic",1
"linoleic",1
"lintak",1
"lipopolysaccharide",1
"listed",1
"listen",1
"liti",1
"loading",1
"located",1
"lodge",1
"log18s1",1
"log18s2",1
"log18s3",1
"logs40s1",1
"logs40s2",1
"logs40s3",1
"lopangidwa",1
"lose_earn",1
"lpg",1
"lrecv",1
"ltst",1
"luck",1
"lullabies",1
"lumbridoides",1
"lurin",1
"lym",1
"lysate",1
"m.tb",1
"mac",1
"macques",1
"macrohaemturia",1
"macrophages",1
"madzi",1
"magazines",1
"magesti",1
"magnesium",1
"maid",1
"malariae",1
"malformation",1
"malo",1
"manganese",1
"mangoes",1
"manioc",1
"map",1
"march",1
"marriage",1
"marriages",1
"married",1
"marshes",1
"masabata",1
"mashed",1
"masiku",1
"match",1
"matching",1
"matrices",1
"maulendo",1
"mazenera",1
"mcg",1
"mdfisosconc",1
"mdfisosdirect",1
"mdfmodstain",1
"mdfotherconc",1
"mdfotherdirect",1
"meaningful",1
"means",1
"medicaion",1
"medication1",1
"medication2",1
"medication3",1
"medication4",1
"medication5",1
"medication6",1
"medication7",1
"medicing",1
"mediction",1
"membrane",1
"membranes1",1
"membranes2",1
"membranes3",1
"membranes4",1
"membranes5",1
"membranes6",1
"membranes7",1
"memory",1
"men",1
"menarche",1
"mentioned",1
"messages",1
"meter",1
"methanee",1
"methods",1
"mexcret",1
"mfge8",1
"micro",1
"microarray",1
"microbiologically",1
"microhaematuria",1
"microl",1
"microtainer",1
"migrant",1
"migrantion",1
"mintak",1
"mip",1
"miserable",1
"mml",1
"mnyumba",1
"mnyumbamu",1
"mode",1
"modern",1
"monkey",1
"monl",1
"mono",1
"motel",1
"mothers",1
"moto",1
"mpemba",1
"mpo",1
"mrecv",1
"ms2",1
"msk",1
"muacz",1
"mucocutaneous",1
"mukamagona",1
"mulitplied",1
"mumagwiritsa",1
"mumakhala",1
"mumakhwala",1
"mumapeza",1
"mumasikito",1
"mumawatenga",1
"mumazipeza",1
"munanyikako",1
"munaphunzira",1
"munawapeza",1
"munawawanyikako",1
"mungagwiritsa",1
"munthu",1
"murin",1
"musc",1
"muscu",1
"mwakhala",1
"myeloperoxidase",1
"myristic",1
"ñ",1
"n3",1
"n6",1
"nacs",1
"nagar",1
"nail",1
"nanasamples",1
"naphthoquine",1
"narrative",1
"nasogastric",1
"nationality",1
"nature",1
"nawo",1
"ncf",1
"ndikukagona",1
"ndingathe",1
"ndipopangidwa",1
"ndirande",1
"nearby",1
"nebulizer",1
"necessary",1
"needr",1
"neem",1
"neighbour",1
"neo",1
"neonatal",1
"neopterin",1
"nervonic",1
"newfseschool",1
"newincome",1
"newspapers",1
"ngo",1
"niacin",1
"niger",1
"nights",1
"njinga",1
"nobfrun",1
"nodding",1
