"entity","label","score","rank","query.iri","query.label","query.variable","searchable","value","cosine.dist"
"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic",14.34687,2,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",0,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0015506","Who decides whether the child should go to a health center",13.7868595,3,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0024045","A cut in the skin",13.649054,4,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0024126","It is too hot under the net",12.747203,5,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0024143","It is too hot under the net",12.747203,6,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0024052","Burn a fire in the house",12.535027,7,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0024055","Have a screen on the windows",12.535027,8,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0041012","Frequent the river",12.031669,9,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0015532","Bought a remedy/drug at the shop/market",12.030702,10,"http://purl.obolibrary.org/obo/EUPATH_0010218","Administered antibiotic","F11_ANTIBIOTIC","F11 ANTIBIOTIC If the child is a case  did s he receive antibiotics after arriving at the health cetner but before producing the whole stool specimen  If the child is a control  did s he receive antibiotic during the 4 hours prior to stool collection  0",2,0.318060724462398
"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present",10.783547,1,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",0,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0015484","Blood in stool",8.737638,2,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0015606","Blood in stool",8.737638,3,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0024212","Blood in stool",8.349807,4,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/OBIB_0000236","Blood sample volume",7.8859577,5,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0031040","Whole stool sample collected",7.1098633,6,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0033146","Blood sample collected",7.0732036,7,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/OBI_0000655","Blood sample",6.9727445,8,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0015685","Blood in stools",6.857558,9,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0015059","Blood in stools",6.5643015,10,"http://purl.obolibrary.org/obo/EUPATH_0015217","Stool blood present","F11_BLOOD","F11 BLOOD Characterization of whole stool sample  Blood 0",2,0.213688875891964
"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency",17.971407,1,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",0,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0036053","Stool consistency, caregiver report",8.965201,2,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0031040","Whole stool sample collected",7.1098633,3,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed",5.442776,4,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0010216","Time stool passed",5.442776,5,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present",5.442776,6,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0010422","Whole stool collected within 12 hrs of registration",4.9846287,7,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",4.9700212,8,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media",4.7031703,9,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0010225","Time stool or rectal swab placed in transport media",4.7031703,10,"http://purl.obolibrary.org/obo/EUPATH_0010217","Stool consistency","F11_CONSISTENCY","F11 CONSISTENCY Consistency of whole stool sample 1",2,0.283296820357924
"http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date",10.166018,1,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date",10.149365,2,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",9.782593,3,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date",9.710896,4,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",0,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed",9.202938,5,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0020003","Collection date",8.049191,6,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0036072","Stool collection date",7.7369685,7,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0021085","Household data collection date",7.683962,8,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date",7.3426895,9,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0015440","Registration date",7.3021345,10,"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","F11_DATE","F11 DATE Visit date for Stool Collection ",2,0.249219698072289
"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media",23.95366,1,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",0,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010225","Time stool or rectal swab placed in transport media",15.885543,2,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date",13.584694,3,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time",9.8245325,4,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed",9.202938,5,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0031136","Swab in buffered glycerol saline",6.9780865,6,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.6557302,7,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected",6.1772013,8,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010564","Cary Blair media used",5.841161,9,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0036072","Stool collection date",5.640242,10,"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media","F11_DATESTAFF","F11 DATESTAFF Date whole stool rectal swab placed in transport media Date",2,0.0535437144639678
"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed",18.842264,1,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",0,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0010216","Time stool passed",9.294935,2,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date",7.022503,3,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media",6.98412,4,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0033182","First antibiotic date",6.9106226,5,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.6557302,6,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0036072","Stool collection date",5.640242,7,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present",5.442776,8,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date",5.1009283,9,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0031040","Whole stool sample collected",5.0552163,10,"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed","F11_DATESTOOL","F11 DATESTOOL Date first whole stool passed excreted Date",2,0.1491643871756
"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present",14.420584,1,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",0,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0015487","Mucus/pus in stool",12.460582,2,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0015512","Mucus/pus in stool",12.460582,3,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0015619","Mucus/pus in stool",12.460582,4,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0036492","Mucus in stool",8.792072,5,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0032392","Mucus present",7.7496037,6,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0033094","Mucus present",7.7496037,7,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0031040","Whole stool sample collected",7.1098633,8,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed",5.442776,9,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0010216","Time stool passed",5.442776,10,"http://purl.obolibrary.org/obo/EUPATH_0000711","Stool mucus present","F11_MUCUS","F11 MUCUS Characterization of whole stool sample  Mucus 0",2,0.231044922217258
"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present",18.10197,1,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",0,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0036057","Pus cell (count)",11.157974,2,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0015487","Mucus/pus in stool",8.225468,3,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0015512","Mucus/pus in stool",8.225468,4,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0015619","Mucus/pus in stool",8.225468,5,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0031040","Whole stool sample collected",7.1098633,6,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0010215","Date stool passed",5.442776,7,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0010216","Time stool passed",5.442776,8,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0010422","Whole stool collected within 12 hrs of registration",4.9846287,9,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",4.9700212,10,"http://purl.obolibrary.org/obo/EUPATH_0015218","Stool pus present","F11_PUS","F11 PUS Characterization of whole stool sample  Pus 0",2,0.247559186253823
"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected",23.094671,1,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",0,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0010423","Rectal swabs collected before antibiotics and whole stool collected within 12hrs of registration",20.241592,2,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date",17.691206,3,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time",17.691206,4,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0015506","Who decides whether the child should go to a health center",16.63065,5,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0024045","A cut in the skin",13.649054,6,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0015554","Most important reason child not taken to the hospital",13.526507,7,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0015116","Rectal prolapse",12.834917,8,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0024052","Burn a fire in the house",12.535027,9,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0024055","Have a screen on the windows",12.535027,10,"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected","F11_RECTAL_SWAB","F11 RECTAL SWAB If the child is a case and was given antibiotics at the health center before the child produced a whole stool specimen  were rectal swabs collected form the child before the child received antibiotics  0",2,0.216725461265676
"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date",23.177214,1,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",0,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time",14.41011,2,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected",12.853717,3,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",11.479287,4,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0010224","Date stool or rectal swab placed in transport media",10.9648075,5,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date",9.494249,6,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date",9.4506035,7,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date",9.410048,8,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0015440","Registration date",9.410048,9,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0045036","Active date",9.410048,10,"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date","F11_SWAB_DATE","F11 SWAB DATE Date rectal swabs obtained Date",2,0.168211612738994
"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time",24.417728,1,"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time","F11_SWAB_TIME","F11 SWAB TIME Time rectal swabs obtained Time 24 hr",0,0.237229928603526
"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date",14.41011,2,"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time","F11_SWAB_TIME","F11 SWAB TIME Time rectal swabs obtained Time 24 hr",2,0.237229928603526
"http://purl.obolibrary.org/obo/EUPATH_0010221","Rectal swabs collected",12.853717,3,"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time","F11_SWAB_TIME","F11 SWAB TIME Time rectal swabs obtained Time 24 hr",2,0.237229928603526
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",12.074411,4,"http://purl.obolibrary.org/obo/EUPATH_0010223","Rectal swab time","F11_SWAB_TIME","F11 SWAB TIME Time rectal swabs obtained Time 24 hr",2,0.237229928603526
