"entity","label","score","rank","query.iri","query.label","query.variable","searchable","value","cosine.dist"
"http://purl.obolibrary.org/obo/EUPATH_0010369","Enrollment month",4.3974304,3,"http://purl.obolibrary.org/obo/EUPATH_0010370","Enrollment year","ENR_YR | enrollyr","ENR YR   enrollyr",2,0.330337991992271
"http://purl.obolibrary.org/obo/EUPATH_0011234","Total diphtheria, pertussis, and tetanus (DPT) vaccine doses",3.7700112,4,"http://purl.obolibrary.org/obo/EUPATH_0010370","Enrollment year","ENR_YR | enrollyr","ENR YR   enrollyr",2,0.330337991992271
"http://purl.obolibrary.org/obo/EUPATH_0011267","Total Haemophilus influenzae type B vaccine doses",3.7700112,5,"http://purl.obolibrary.org/obo/EUPATH_0010370","Enrollment year","ENR_YR | enrollyr","ENR YR   enrollyr",2,0.330337991992271
"http://purl.obolibrary.org/obo/EUPATH_0011394","Total pneumococcal conjugate vaccine (PCV) doses",3.7700112,6,"http://purl.obolibrary.org/obo/EUPATH_0010370","Enrollment year","ENR_YR | enrollyr","ENR YR   enrollyr",2,0.330337991992271
"http://purl.obolibrary.org/obo/EUPATH_0030005","Birth year",3.5167181,7,"http://purl.obolibrary.org/obo/EUPATH_0010370","Enrollment year","ENR_YR | enrollyr","ENR YR   enrollyr",2,0.330337991992271
"http://purl.obolibrary.org/obo/EUPATH_0010042","Enrollment date, matched case",9.037117,1,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0010119","Control eligibility check date",8.336803,2,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date",8.124139,3,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",0,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0031033","Case enrolled within past 14 days",7.340422,4,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0010424","Participant enrolled",5.711688,5,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date",5.234776,6,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date",5.1942205,7,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0015440","Registration date",5.1942205,8,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0045036","Active date",5.1942205,9,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0000150","Death date",5.0671115,10,"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","ENROLLDATE | F6_DATE_ENROLL","ENROLLDATE   F6 DATE ENROLL",2,0.794013126794572
"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin",11.35358,1,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",0,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015231","Amoxycillin","F11_ANTI_AMOX","F11 ANTI AMOX",2,0.881530224448182
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",11.190317,1,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",0,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin","F11_ANTI_AMPI","F11 ANTI AMPI",2,0.897131100025272
"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin",11.904018,1,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",0,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015228","Azithromycin","F11_ANTI_AZIT","F11 ANTI AZIT",2,0.888544357484929
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",11.904018,1,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",0,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol","F11_ANTI_CHLO","F11 ANTI CHLO",2,0.867685968993759
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",11.904018,1,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",0,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin","F11_ANTI_CIPR","F11 ANTI CIPR",2,0.944358511592534
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",11.5721655,1,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",0,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole","F11_ANTI_COTR","F11 ANTI COTR",2,0.947368421052632
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",11.428296,1,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",0,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0010222","Rectal swab date",8.269284,2,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date","F11_ANTI_DATE","F11 ANTI DATE",2,0.843227639666076
"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin",11.904018,1,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",0,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin","F11_ANTI_ERYT","F11 ANTI ERYT",2,0.94264606653236
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",11.190317,1,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",0,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015227","Erythromycin",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin","F11_ANTI_GENT","F11 ANTI GENT",2,0.937005921165129
"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides",11.35358,1,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",0,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,6,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015223","Ciprofloxacin",6.604739,7,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015224","Selexid or pivmecillinam",6.604739,8,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015225","Gentamycin",6.604739,9,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015226","Chloramphenicol or thiamphenicol",6.604739,10,"http://purl.obolibrary.org/obo/EUPATH_0015229","Other macrolides","F11_ANTI_MACR","F11 ANTI MACR",2,0.897402164791485
"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid",11.904018,1,"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid","F11_ANTI_NALI","F11 ANTI NALI",0,0.852558043845103
"http://purl.obolibrary.org/obo/EUPATH_0010219","1st antibiotic administration date",6.604739,2,"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid","F11_ANTI_NALI","F11 ANTI NALI",2,0.852558043845103
"http://purl.obolibrary.org/obo/EUPATH_0010220","Time of 1st antibiotic administration",6.604739,3,"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid","F11_ANTI_NALI","F11 ANTI NALI",2,0.852558043845103
"http://purl.obolibrary.org/obo/EUPATH_0015220","Ampicillin",6.604739,4,"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid","F11_ANTI_NALI","F11 ANTI NALI",2,0.852558043845103
"http://purl.obolibrary.org/obo/EUPATH_0015222","Cotrimoxazole",6.604739,5,"http://purl.obolibrary.org/obo/EUPATH_0015221","Nalidixic acid","F11_ANTI_NALI","F11 ANTI NALI",2,0.852558043845103
